Kind,Name,CountLineCode,CountDeclClass,CountDeclFunction,CountLineCodeDecl,SumEssential,SumCyclomaticStrict,MaxEssential,MaxCyclomaticStrict,MaxNesting
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.launchCommand",3,,,1,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.launchCommand",3,,,1,1,1,,,0
Private Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.launchCommandIn",3,,,1,1,1,,,0
Private Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.launchCommandIn",3,,,1,1,1,,,0
Private Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.launchCommandIn",31,,,9,4,13,,,2
Private Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.launchCommandWithCredentials",9,,,3,1,2,,,1
Private Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.launchCommandWithCredentials",5,,,3,1,1,,,0
Private Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.launchCommandWithCredentials",78,,,14,6,16,,,6
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.lsTree",16,,,6,1,4,,,2
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.merge",55,,,2,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.merge",7,,,1,1,2,,,1
Anonymous Class,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.merge.(Anon_3)",52,,,1,7,14,1,8,1
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.merge.(Anon_3).execute",21,,,1,1,8,,,1
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.merge.(Anon_3).setCommit",4,,,0,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.merge.(Anon_3).setGitPluginFastForwardMode",4,,,0,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.merge.(Anon_3).setMessage",4,,,0,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.merge.(Anon_3).setRevisionToMerge",4,,,0,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.merge.(Anon_3).setSquash",4,,,0,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.merge.(Anon_3).setStrategy",4,,,0,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.mergeBase",18,,,4,4,4,,,2
Private Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.parseBranches",19,,,5,4,6,,,3
Private Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.pathJoin",3,,,1,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.prune",15,,,5,1,5,,,2
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.push",48,,,3,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.push",11,,,5,1,3,,,1
Anonymous Class,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.push.(Anon_8)",45,,,2,6,12,1,7,1
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.push.(Anon_8).execute",19,,,2,1,7,,,1
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.push.(Anon_8).force",4,,,0,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.push.(Anon_8).ref",4,,,0,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.push.(Anon_8).tags",4,,,0,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.push.(Anon_8).timeout",4,,,0,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.push.(Anon_8).to",4,,,0,1,1,,,0
Private Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.quoteUnixCredentials",3,,,1,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.rebase",20,,,2,1,1,,,0
Anonymous Class,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.rebase.(Anon_4)",17,,,1,2,3,1,2,1
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.rebase.(Anon_4).execute",11,,,1,1,2,,,1
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.rebase.(Anon_4).setUpstream",4,,,0,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.ref",8,,,1,1,2,,,1
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.refExists",9,,,1,1,2,,,1
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.reset",15,,,2,1,3,,,1
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.revList",8,,,3,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.revListAll",8,,,3,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.revList_",46,,,5,1,1,,,0
Anonymous Class,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.revList_.(Anon_10)",43,,,4,5,10,1,6,2
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.revList_.(Anon_10).all",4,,,0,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.revList_.(Anon_10).execute",22,,,4,1,6,,,2
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.revList_.(Anon_10).firstParent",4,,,0,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.revList_.(Anon_10).reference",4,,,0,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.revList_.(Anon_10).to",4,,,0,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.revParse",8,,,4,1,2,,,1
Private Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.sanitize",5,,,1,1,2,,,1
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.setAuthor",4,,,1,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.setCommitter",4,,,1,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.setRemoteUrl",3,,,1,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.setRemoteUrl",4,,,1,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.setSubmoduleUrl",3,,,1,1,1,,,0
Private Static Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.setsidExists",13,,,3,4,4,,,2
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.setupSubmoduleUrls",16,,,4,3,7,,,3
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.showRevision",3,,,1,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.showRevision",14,,,3,1,3,,,1
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.subGit",3,,,1,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.submoduleClean",10,,,2,1,2,,,1
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.submoduleInit",3,,,1,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.submoduleReset",9,,,2,1,3,,,1
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.submoduleSync",3,,,1,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.submoduleUpdate",93,,,13,1,1,,,0
Anonymous Class,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.submoduleUpdate.(Anon_7)",90,,,12,7,21,1,15,3
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.submoduleUpdate.(Anon_7).execute",59,,,12,1,15,,,3
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.submoduleUpdate.(Anon_7).parentCredentials",4,,,0,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.submoduleUpdate.(Anon_7).recursive",4,,,0,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.submoduleUpdate.(Anon_7).ref",4,,,0,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.submoduleUpdate.(Anon_7).remoteTracking",4,,,0,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.submoduleUpdate.(Anon_7).timeout",4,,,0,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.submoduleUpdate.(Anon_7).useBranch",4,,,0,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.tag",8,,,1,1,2,,,1
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.tagExists",3,,,1,1,1,,,0
Public Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.validateRevision",7,,,3,1,2,,,1
Private Method,"org.jenkinsci.plugins.gitclient.CliGitAPIImpl.warnIfWindowsTemporaryDirNameHasSpaces",13,,,3,1,4,,,2
Package,"org.springframework",0,0,,0,0,0,0,0,0
Package,"org.springframework.web",0,0,,0,0,0,0,0,0
Package,"org.springframework.web.servlet",0,0,,0,0,0,0,0,0
Package,"org.springframework.web.servlet.resource",183,1,,63,29,51,5,9,4
Public Class,"org.springframework.web.servlet.resource.PathResourceResolver",162,,,42,29,51,5,9,4
Protected Method,"org.springframework.web.servlet.resource.PathResourceResolver.checkResource",14,,,2,5,5,,,3
Private Method,"org.springframework.web.servlet.resource.PathResourceResolver.encodeIfNecessary",19,,,5,1,5,,,2
Public Method,"org.springframework.web.servlet.resource.PathResourceResolver.getAllowedLocations",3,,,1,1,1,,,0
Public Method,"org.springframework.web.servlet.resource.PathResourceResolver.getLocationCharsets",3,,,1,1,1,,,0
Private Method,"org.springframework.web.servlet.resource.PathResourceResolver.getResource",25,,,4,4,7,,,4
Protected Method,"org.springframework.web.servlet.resource.PathResourceResolver.getResource",16,,,3,3,6,,,2
Public Method,"org.springframework.web.servlet.resource.PathResourceResolver.getUrlPathHelper",3,,,1,1,1,,,0
Private Method,"org.springframework.web.servlet.resource.PathResourceResolver.isInvalidEncodedPath",16,,,2,4,6,,,4
Private Method,"org.springframework.web.servlet.resource.PathResourceResolver.isResourceUnderLocation",28,,,3,3,9,,,1
Protected Method,"org.springframework.web.servlet.resource.PathResourceResolver.resolveResourceInternal",4,,,2,1,1,,,0
Protected Method,"org.springframework.web.servlet.resource.PathResourceResolver.resolveUrlPathInternal",5,,,2,1,3,,,0
Public Method,"org.springframework.web.servlet.resource.PathResourceResolver.setAllowedLocations",3,,,1,1,1,,,0
Public Method,"org.springframework.web.servlet.resource.PathResourceResolver.setLocationCharsets",4,,,1,1,1,,,0
Public Method,"org.springframework.web.servlet.resource.PathResourceResolver.setUrlPathHelper",3,,,1,1,1,,,0
Private Method,"org.springframework.web.servlet.resource.PathResourceResolver.shouldEncodeRelativePath",3,,,1,1,3,,,0
Package,"ro",0,0,,0,0,0,0,0,0
Package,"ro.pippo",0,0,,0,0,0,0,0,0
Package,"ro.pippo.jaxb",48,1,,29,4,6,1,2,1
Public Class,"ro.pippo.jaxb.JaxbEngine",35,,,16,4,6,1,2,1
Public Generic Method,"ro.pippo.jaxb.JaxbEngine.fromString",9,,,3,1,2,,,1
TypeVariable,"ro.pippo.jaxb.JaxbEngine.fromString.T",0,,,0,0,0,0,0,0
Public Method,"ro.pippo.jaxb.JaxbEngine.getContentType",3,,,1,1,1,,,0
Public Method,"ro.pippo.jaxb.JaxbEngine.init",3,,,1,1,1,,,0
Public Method,"ro.pippo.jaxb.JaxbEngine.toString",12,,,4,1,2,,,1
