@relation software_metrics_vpm

@attribute Kind string
@attribute Name string
@attribute CountLineCode numeric
@attribute CountDeclClass numeric
@attribute CountDeclFunction numeric
@attribute CountLineCodeDecl numeric
@attribute SumEssential numeric
@attribute SumCyclomaticStrict numeric
@attribute MaxEssential numeric
@attribute MaxCyclomaticStrict numeric
@attribute MaxNesting numeric
@attribute class {pos,neg}

@data
File,"GenruleDescriptionTest.java",107,1,2,61,2,3,1,2,1,neg
File,"GenruleTest.java",581,2,16,236,16,18,1,3,1,neg
File,"GfshCommand.java",124,1,24,57,24,32,1,3,1,neg
File,"GmsImpl.java",63,1,26,39,16,20,1,3,1,neg
File,"GooglePlayPublisher.java",20,1,2,12,2,3,1,2,1,neg
File,"GridCacheOffheapManager.java",1016,8,80,350,105,196,10,31,8,neg
File,"GridDhtAtomicCache.java",2565,36,125,639,193,503,20,41,7,neg
File,"GridDhtPartitionDemander.java",743,7,44,194,71,187,11,37,9,neg
File,"GridDhtPartitionSupplier.java",308,2,10,89,28,69,19,48,5,neg
File,"GridDhtPreloader.java",343,4,30,110,39,76,6,22,5,neg
File,"GroovyCategorySupport.java",165,5,20,61,25,41,4,7,4,neg
File,"GroupDirectoryPanel.java",306,15,23,82,23,30,1,3,1,neg
File,"HCatCli.java",247,1,7,68,12,42,4,13,3,neg
File,"HTMLManagerServlet.java",966,11,33,202,61,140,10,25,4,neg
File,"HTMLManagerServlet.java",905,11,34,193,60,143,9,21,4,neg
File,"HadoopDefaultAuthenticator.java",46,1,5,22,5,8,1,4,1,neg
File,"HalideLibrary.java",204,1,12,112,12,17,1,3,1,neg
File,"HalideLibraryBuilder.java",42,1,4,23,4,4,1,1,0,neg
File,"HalideLibraryDescription.java",256,3,9,131,14,19,4,6,3,neg
File,"HalideLibraryDescriptionTest.java",110,1,2,63,2,2,1,1,0,neg
File,"HashUtils.java",45,1,4,18,4,9,1,3,2,neg
File,"HdfsConsumer.java",142,2,8,45,14,27,5,11,4,neg
File,"HdfsConsumerTest.java",363,13,26,154,28,41,3,3,1,neg
File,"HdfsFileType.java",460,13,35,183,45,71,3,6,3,neg
File,"HdfsInputStream.java",64,1,9,30,9,11,1,2,1,neg
File,"HeaderClientServerTest.java",78,2,6,55,5,5,1,1,0,neg
File,"HeadersRequestCondition.java",80,2,14,36,19,20,4,5,3,neg
File,"HeadersTest.java",706,1,72,232,72,96,1,3,1,neg
File,"HelloWorld.java",15,1,3,7,3,3,1,1,0,neg
File,"HiveConf.java",2705,8,101,2139,117,206,9,21,4,neg
File,"HiveConf.java",4839,12,156,3879,185,324,9,23,4,neg
File,"HiveLineageJerseyResourceIT.java",308,1,16,146,16,17,1,2,1,neg
File,"HostConfig.java",1213,6,53,296,99,297,9,45,6,neg
File,"HostConfig.java",1172,5,49,264,94,278,10,54,6,neg
File,"HostInfo.java",103,1,10,25,10,29,1,7,3,neg
File,"Http11AprProcessor.java",324,1,19,91,39,86,17,57,6,neg
File,"Http11AprProcessor.java",627,1,13,127,55,162,19,58,6,neg
File,"Http11NioProcessor.java",339,1,18,93,40,98,21,56,5,neg
File,"Http2AsyncClientBuilder.java",606,14,53,218,59,120,1,50,2,neg
File,"Http2Codec.java",177,2,13,81,15,29,3,8,3,neg
File,"Http2UpgradeHandler.java",1189,6,103,341,119,267,9,22,6,neg
File,"HttpAsyncClientBuilder.java",668,13,57,240,63,133,1,62,3,neg
File,"HttpClientBuilder.java",668,9,52,237,58,130,1,63,1,neg
File,"HttpClientErrorException.java",16,1,3,9,3,3,1,1,0,neg
File,"HttpClientParams.java",71,1,9,18,9,19,1,3,1,neg
File,"HttpContentCompressor.java",102,1,5,25,12,30,6,15,3,neg
File,"HttpContentCompressorTest.java",231,1,10,73,10,14,1,5,3,neg
File,"HttpContentDecoder.java",157,1,10,39,21,36,6,18,6,neg
File,"HttpContentEncoder.java",205,3,16,56,33,48,10,16,4,neg
File,"HttpContentEncoderTest.java",189,3,10,57,10,10,1,1,0,neg
File,"HttpEntityMethodProcessor.java",95,1,7,49,12,17,6,6,3,neg
File,"HttpHeaderUtil.java",139,1,13,35,29,42,5,9,3,neg
File,"HttpHeaders.java",628,4,99,273,111,139,6,9,3,neg
File,"HttpHeaders.java",333,1,55,131,60,85,4,5,3,neg
File,"HttpHeadersTest.java",34,1,3,16,3,3,1,1,0,neg
File,"HttpHelloWorldServerHandler.java",47,1,3,27,3,6,1,4,2,neg
File,"HttpInetSocketAddress.java",22,1,3,11,3,4,1,2,1,neg
File,"HttpObjectAggregator.java",314,5,54,141,52,63,1,7,1,neg
File,"HttpObjectAggregatorTest.java",284,1,18,114,20,24,3,3,1,neg
File,"HttpObjectDecoder.java",535,4,31,142,80,131,28,38,4,neg
File,"HttpObjectEncoder.java",149,1,7,41,12,39,4,21,5,neg
File,"HttpParameters.java",108,3,16,40,16,28,1,6,3,neg
File,"HttpPostBodyUtil.java",103,4,12,48,20,21,3,3,2,neg
File,"HttpPostMultipartRequestDecoder.java",1213,1,38,196,143,279,16,30,9,neg
File,"HttpPostRequestDecoder.java",192,5,26,72,35,45,6,9,3,neg
File,"HttpPostRequestDecoderTest.java",235,1,8,101,8,15,1,4,2,neg
File,"HttpPostRequestEncoder.java",791,5,59,219,85,164,11,23,4,neg
File,"HttpPostRequestEncoderTest.java",162,1,5,68,5,8,1,4,2,neg
File,"HttpProxyHandler.java",120,1,11,56,11,22,1,6,2,neg
File,"HttpProxyServer.java",127,3,7,54,7,17,1,4,2,neg
File,"HttpResponseClientHandler.java",56,1,3,22,3,10,1,8,4,neg
File,"HttpResponseConduit.java",598,1,20,120,105,135,64,68,7,neg
File,"HttpResponseDecoderTest.java",404,1,19,128,19,31,1,4,2,neg
File,"HttpResponseEncoderTest.java",103,2,13,48,13,13,1,1,0,neg
File,"HttpRoute.java",183,1,22,52,24,53,3,8,2,neg
File,"HttpServerCodecTest.java",77,1,3,30,5,6,3,3,2,neg
File,"HttpServerErrorException.java",16,1,3,9,3,3,1,1,0,neg
File,"HttpServletRequest.java",47,1,30,46,0,0,0,0,0,neg
File,"HttpSnoopClient.java",65,1,1,30,1,9,1,9,2,neg
File,"HttpSnoopClientHandler.java",47,1,2,16,2,9,1,8,4,neg
File,"HttpSnoopServerHandler.java",141,1,6,56,6,26,1,15,5,neg
File,"HttpStaticFileServerHandler.java",232,2,12,85,26,40,10,16,2,neg
File,"HttpStatusCodeException.java",45,1,7,21,7,10,1,3,1,neg
File,"HttpUploadClient.java",763,1,4,76,7,20,4,13,2,neg
File,"HttpUploadClientHandler.java",52,1,2,17,2,11,1,10,4,neg
File,"HttpUploadServerHandler.java",311,1,8,86,17,40,8,15,5,neg
File,"HudsonTestCase.java",832,10,100,323,128,167,5,10,5,neg
File,"I18NAttributeEvaluator.java",36,1,1,25,1,3,1,3,1,neg
File,"I18n.java",77,1,7,42,7,15,1,6,2,neg
File,"IChoiceRenderer.java",6,1,2,4,0,0,0,0,0,neg
File,"ID3v22Handler.java",94,2,13,36,17,27,5,10,2,neg
File,"ID3v23Handler.java",76,2,12,32,12,21,1,10,2,neg
File,"ID3v24Handler.java",79,2,12,31,12,23,1,12,3,neg
File,"ID3v2Frame.java",220,3,23,86,33,57,5,20,3,neg
File,"IOMethodsTest.java",127,1,12,58,12,17,1,5,1,neg
File,"IPAddress.java",138,1,7,32,21,39,10,16,4,neg
File,"IccProfile.java",147,1,11,41,11,32,1,10,3,neg
File,"IdentityInputFilter.java",119,1,10,46,10,25,1,6,3,neg
File,"IdentityZoneSwitchingFilter.java",152,1,6,60,13,23,5,7,3,neg
File,"IgniteCacheClientQueryReplicatedNodeRestartSelfTest.java",272,8,12,117,17,40,6,13,4,neg
File,"IgniteCacheOffheapManagerImpl.java",1064,13,104,347,135,278,7,13,5,neg
File,"IgniteDhtPartitionsToReloadMap.java",45,1,4,20,7,11,4,4,1,neg
File,"IgnitePdsCacheRebalancingAbstractTest.java",459,4,22,145,30,66,6,11,4,neg
File,"IgnitePdsWithIndexingCoreTestSuite.java",44,1,1,23,1,1,1,1,0,neg
File,"IgnoreSpecFactory.java",11,1,1,8,1,1,1,1,0,neg
File,"ImportBeanDefinitionRegistrarTests.java",65,4,6,46,6,6,1,1,0,neg
File,"ImportSelectorTests.java",185,16,19,113,19,19,1,1,0,neg
File,"IncrementalBackupDistributedTest.java",617,10,60,242,64,102,3,7,3,neg
File,"IndexCommandsIntegrationTest.java",238,1,24,107,24,24,1,1,0,neg
File,"IndyInterface.java",238,2,21,83,26,50,4,10,2,neg
File,"InferMergeReportsStep.java",124,3,9,52,9,17,1,6,2,neg
File,"InitOperations.java",62,1,7,27,7,13,1,5,2,neg
File,"InitalReconnectDelayTest.java",81,1,6,38,6,8,1,3,1,neg
File,"InputBasedRuleKeyBuilderFactoryTest.java",243,4,7,141,7,7,1,1,0,neg
File,"InstanceSupport.java",156,1,12,63,14,34,3,6,2,neg
File,"IntRangeFieldValidatorTest.java",56,1,6,27,6,6,1,1,0,neg
File,"InterceptorConfig.java",95,2,15,33,20,26,6,9,1,neg
File,"InterceptorStackConfig.java",79,2,12,31,16,20,5,7,1,neg
File,"InternalClusterInfoService.java",349,4,24,106,27,74,4,15,4,neg
File,"InternalConnection.java",188,4,16,45,17,44,3,11,3,neg
File,"InternalNio2OutputBuffer.java",360,4,22,81,26,87,3,27,7,neg
File,"InternalNioInputBuffer.java",446,5,20,77,74,126,29,49,5,neg
File,"InternalNioOutputBuffer.java",154,2,16,57,18,33,3,8,3,neg
File,"Interpreter.java",630,2,59,147,68,157,10,32,5,neg
File,"InvalidConnectionFactory.java",4,1,0,3,0,0,0,0,0,neg
File,"IoUtil.java",463,2,51,128,66,125,4,7,3,neg
File,"IpAddress.java",200,1,23,51,28,65,4,14,3,neg
File,"IrcRouteTest.java",45,3,5,17,5,7,1,2,1,neg
File,"IssueIteratorForSingleChunk.java",203,2,13,97,16,29,4,4,2,neg
File,"JAASAuthenticationFilter.java",122,2,14,59,14,27,1,12,4,neg
File,"JAASLoginInterceptor.java",121,2,16,52,16,26,1,8,2,neg
File,"JAASMemoryLoginModule.java",221,1,8,64,16,39,4,10,3,neg
File,"JAXBElementProvider.java",501,1,32,182,40,119,7,18,4,neg
File,"JAXRSMultipartTest.java",690,1,71,398,71,75,1,3,2,neg
File,"JAXWSServiceBuilder.java",326,1,13,148,22,53,4,12,5,neg
File,"JDBCAccessLogValve.java",301,1,31,95,34,57,4,15,4,neg
File,"JDBCRealm.java",304,1,31,86,41,70,4,9,5,neg
File,"JDBCStore.java",597,1,44,161,58,120,3,12,6,neg
File,"JDTCompiler.java",391,4,14,127,20,72,5,29,5,neg
File,"JIoEndpoint.java",379,6,25,89,31,87,4,15,5,neg
File,"JKStatusUpdateTask.java",223,1,30,51,30,61,1,20,3,neg
File,"JMSClientTest.java",57,2,2,21,2,6,1,5,2,neg
File,"JNDIRealm.java",1268,2,116,369,170,329,14,34,7,neg
File,"JSONUtil.java",268,3,22,99,21,61,1,14,4,neg
File,"JSR286SpecTestCaseDetails.java",1427,1,1,715,1,1,1,1,0,neg
File,"JSSESSLContext.java",41,1,7,27,7,7,1,1,0,neg
File,"JSSEUtil.java",294,1,11,123,11,51,1,21,6,neg
File,"JUnitResultArchiver.java",168,2,17,90,20,28,4,11,4,neg
File,"JarResourceStore.java",38,1,3,18,3,5,1,2,1,neg
File,"JavaBinaryDescription.java",103,2,4,63,4,6,1,3,1,neg
File,"JavaBinaryDescriptionTest.java",38,1,1,25,1,1,1,1,0,neg
File,"JavaBinaryTest.java",67,1,1,40,1,1,1,1,0,neg
File,"JavaDocProvider.java",298,3,30,112,58,84,13,23,5,neg
File,"JavaLibraryDescriptionTest.java",262,1,13,135,13,16,1,2,1,neg
File,"JavaLibraryRules.java",93,2,7,52,7,13,1,4,2,neg
File,"JavaNativeLinkable.java",10,1,1,9,0,0,0,0,0,neg
File,"JavaTestDescription.java",207,3,9,101,9,12,1,3,2,neg
File,"JavaTestDescriptionTest.java",47,1,2,38,2,2,1,1,0,neg
File,"JavaTestRuleTest.java",90,1,6,58,6,6,1,1,0,neg
File,"JaxWsProxyFactoryBeanDefinitionParser.java",59,2,11,28,11,13,1,2,1,neg
File,"JdbcApprovalStore.java",181,5,15,85,15,25,1,3,1,neg
File,"JdbcApprovalStore.java",164,6,17,75,17,27,1,5,3,neg
File,"JdbcApprovalStoreTests.java",174,1,12,94,12,12,1,1,0,neg
File,"JdbcRealm.java",170,1,11,65,11,26,1,5,4,neg
File,"JdbcScimClientDetailsServiceTests.java",67,1,5,42,5,5,1,1,0,neg
File,"JdbcScimGroupExternalMembershipManager.java",143,6,13,77,13,18,1,3,1,neg
File,"JdbcScimGroupMembershipManager.java",318,10,28,126,31,58,4,7,3,neg
File,"JdbcScimGroupProvisioningTests.java",186,1,22,91,22,24,1,2,1,neg
File,"JdbcScimUserProvisioning.java",375,5,26,148,26,58,1,4,1,neg
File,"JdbcScimUserProvisioning.java",365,5,25,142,25,58,1,6,1,neg
File,"JdbcScimUserProvisioningTests.java",719,1,83,334,83,86,1,2,1,neg
File,"JdbcScimUserProvisioningTests.java",552,1,69,281,69,71,1,2,1,neg
File,"JdbcScimUserProvisioningTests.java",692,1,80,324,80,83,1,2,1,neg
File,"JdbcUaaUserDatabase.java",124,2,10,57,12,16,3,3,1,neg
File,"JdbcUaaUserDatabaseTests.java",155,1,18,70,18,19,1,2,0,neg
File,"Jenkins.java",2940,36,349,988,458,734,10,17,4,neg
File,"JettyServer.java",446,2,15,164,15,95,1,15,6,neg
File,"JmDNS.java",1366,13,83,266,108,333,6,39,9,neg
File,"JmDNSFactory.java",42,3,4,17,6,8,3,3,2,neg
File,"JndiPropertySource.java",24,1,3,9,3,4,1,2,1,neg
File,"JnlpSlaveAgentProtocol2.java",87,2,6,41,10,14,5,8,3,neg
File,"JobInstanceLoader.java",176,1,13,77,13,28,1,6,3,neg
File,"JobTracker.java",1387,11,89,379,130,282,12,18,6,neg
File,"JobType.java",8,1,0,7,2,2,1,1,0,neg
File,"JobWidget.java",510,21,46,162,46,81,1,7,3,neg
File,"JoinRsp.java",73,1,11,27,11,17,1,4,1,neg
File,"JoramJmsTest.java",51,1,2,26,2,3,1,2,1,neg
File,"JreMemoryLeakPreventionListener.java",175,1,17,68,17,40,1,24,5,neg
File,"JsonNode.java",210,1,75,111,62,72,3,4,1,neg
File,"JsonObject.java",81,1,15,26,15,22,1,3,2,neg
File,"JsonWebKeySet.java",21,1,2,12,2,3,1,2,1,neg
File,"JspCompilationContext.java",503,1,54,139,67,130,9,17,6,neg
File,"JspConfig.java",352,3,18,111,48,93,10,29,6,neg
File,"JspRuntimeLibrary.java",803,1,46,214,105,226,16,37,4,neg
File,"JspUtil.java",661,2,39,145,88,189,11,18,4,neg
File,"JwtAccessTokenConverter.java",168,1,14,73,14,27,1,5,2,neg
File,"JwtAuthenticationFilter.java",35,1,2,20,5,5,4,4,1,neg
File,"JwtTokenEnhancerTests.java",132,2,13,68,13,13,1,1,0,neg
File,"KeyExchangeAlgorithm.java",28,1,0,26,0,0,0,0,0,neg
File,"KeystoreTest.java",47,1,3,31,3,3,1,1,0,neg
File,"LRUMap.java",62,1,8,25,8,8,1,1,1,neg
File,"LaxRedirectStrategy.java",54,1,2,25,4,11,3,8,2,neg
File,"LdapGroupMappingAuthorizationManagerTests.java",76,1,4,51,4,4,1,1,0,neg
File,"LdapLoginIT.java",112,1,4,63,4,5,1,2,0,neg
File,"LdapQueryBuilder.java",107,1,20,41,20,23,1,2,1,neg
File,"LdapRepositoryConfigurationExtension.java",27,1,3,17,3,4,1,2,1,neg
File,"LdapRepositoryFactory.java",28,1,4,16,4,4,1,1,0,neg
File,"LdapRepositoryFactoryBean.java",22,1,3,14,3,3,1,1,0,neg
File,"LeafQueue.java",1200,2,88,393,116,164,10,14,4,neg
File,"Library.java",142,1,11,60,5,14,3,8,4,neg
File,"LifecycleListenerRule.java",44,1,2,23,2,10,1,9,2,neg
File,"LifecycleMBeanBase.java",101,1,13,44,13,20,3,5,1,neg
File,"LimitedInputStream.java",43,1,7,18,6,9,1,2,1,neg
File,"LintParserTest.java",105,2,5,25,5,6,1,2,1,neg
File,"List.java",270,3,24,59,28,52,3,6,3,neg
File,"ListJobsCommand.java",49,1,2,24,5,6,4,5,3,neg
File,"ListJobsCommandTest.java",136,3,14,67,14,14,1,1,0,neg
File,"ListOrderedMap.java",215,8,41,77,43,52,3,6,2,neg
File,"LiusConfig.java",115,1,7,41,9,21,3,10,5,neg
File,"LivyInterpreterIT.java",663,6,19,169,26,57,4,9,2,neg
File,"LoadBalanceType.java",134,1,18,71,18,25,1,3,2,neg
File,"LocalSessionFactoryBean.java",139,1,19,53,19,37,1,17,3,neg
File,"LocatableProperties.java",63,1,7,32,7,13,1,4,2,neg
File,"LocationImpl.java",114,1,15,41,21,34,3,6,4,neg
File,"LocationMacroExpanderTest.java",105,1,4,58,4,5,1,2,1,neg
File,"Log4J2Appender.java",72,1,6,45,6,10,1,3,2,neg
File,"LogLevel.java",16,1,2,11,4,4,1,1,0,neg
File,"LoggingHandler.java",272,1,25,90,27,50,3,8,3,neg
File,"LogicalReplicationStatusTest.java",432,1,22,159,25,35,4,7,4,neg
File,"LogicalReplicationTest.java",702,2,29,228,31,49,3,4,3,neg
File,"LoginAuthenticationFilter.java",137,2,16,68,19,25,4,6,2,neg
File,"LoginMockMvcTests.java",2270,3,145,749,145,151,1,3,1,neg
File,"LoginSamlAuthenticationProviderTests.java",543,8,28,214,28,40,1,10,2,neg
File,"LongRangeFieldValidatorTest.java",56,1,6,27,6,6,1,1,0,neg
File,"LookupFactory.java",106,2,2,44,2,17,1,16,6,neg
File,"LowercasingPasswordFactory.java",7,1,1,4,1,1,1,1,0,neg
File,"MACAlgorithm.java",11,1,0,10,0,0,0,0,0,neg
File,"MBeanFactory.java",425,1,30,198,43,72,5,7,3,neg
File,"MERGE2.java",217,3,21,56,32,61,4,11,3,neg
File,"MacroArgTest.java",65,1,2,42,2,2,1,1,0,neg
File,"Main.java",78,2,19,42,19,20,1,2,1,neg
File,"ManagedBean.java",362,1,28,107,28,68,1,11,4,neg
File,"ManagementContext.java",348,3,46,113,52,95,5,13,5,neg
File,"ManagerBase.java",674,2,82,246,93,165,5,12,4,neg
File,"ManagerServlet.java",1089,1,36,253,103,250,10,28,5,neg
File,"MapDataBinder.java",167,3,14,91,16,29,3,7,2,neg
File,"MapDataBinderUnitTests.java",73,4,12,49,5,5,1,1,0,neg
File,"MapSerializer.java",629,1,31,181,55,147,8,24,5,neg
File,"MappableTypeFactory.java",19,1,2,8,4,4,3,3,2,neg
File,"Mapper.java",1063,8,48,316,130,239,10,34,6,neg
File,"MappingJackson2MessageConverter.java",210,1,16,76,31,47,5,8,3,neg
File,"MappingJackson2MessageConverterTests.java",238,5,31,125,31,31,1,1,0,neg
File,"MatchingRuleDescription.java",20,1,3,9,3,3,1,1,0,neg
File,"MatchingRuleDescriptionSchemaParser.java",47,1,3,17,5,6,3,4,1,neg
File,"MatchingRuleUseDescription.java",25,1,3,9,3,3,1,1,0,neg
File,"MatchingRuleUseDescriptionSchemaParser.java",41,1,3,12,5,6,3,4,1,neg
File,"Maven3Builder.java",497,3,37,150,49,105,11,19,4,neg
File,"MavenModuleSet.java",506,5,80,163,102,154,5,10,4,neg
File,"MavenMultiModuleTest.java",319,3,15,85,15,59,1,11,2,neg
File,"MemberMBeanBridge.java",1228,2,159,450,165,278,3,12,5,neg
File,"MemoryFileUpload.java",141,1,19,55,23,29,3,3,2,neg
File,"MemoryRealm.java",280,1,33,86,37,84,3,10,5,neg
File,"Memtable.java",332,7,32,105,36,54,3,7,4,neg
File,"MemtableManager.java",124,2,6,33,10,15,5,5,3,neg
File,"MergeData.java",65,1,11,24,11,18,1,5,1,neg
File,"MessageDatabase.java",2754,43,249,718,299,618,13,35,5,neg
File,"MessageDispatch15Interceptor.java",4,1,0,3,0,0,0,0,0,neg
File,"MessageDispatchInterceptor.java",210,2,27,77,32,52,4,8,3,neg
File,"MessageListenerAdapterTests.java",117,5,14,51,12,12,1,1,0,neg
File,"Metadata.java",284,1,29,90,43,74,8,8,3,neg
File,"MetadataDiscoveryJerseyResourceIT.java",164,1,8,97,8,8,1,1,0,neg
File,"MetadataServiceClient.java",216,2,21,114,28,38,4,4,2,neg
File,"MetadataWriter.java",157,1,1,52,3,26,3,26,5,neg
File,"MimeTypesReader.java",194,2,12,68,12,48,1,19,3,neg
File,"MockDTLSServer.java",43,1,3,12,3,20,1,18,1,neg
File,"MockMvcUtils.java",1220,8,109,489,115,167,3,6,2,neg
File,"MockRM.java",324,7,41,133,43,55,3,5,1,neg
File,"MockServerHttpRequest.java",189,4,44,105,30,34,1,3,1,neg
File,"Mp3ParserTest.java",232,1,9,72,9,10,1,2,1,neg
File,"MultiUserDUnitTest.java",101,1,5,59,9,9,3,3,2,neg
File,"MultiValuedCellJoinOperation.java",107,1,5,41,8,18,4,14,4,neg
File,"MultiValuedCellSplitOperation.java",119,1,5,49,11,16,7,12,4,neg
File,"MultipartStore.java",635,1,52,367,56,96,3,6,2,neg
File,"MultipartStream.java",368,5,33,115,55,79,6,8,3,neg
File,"MutableBrokerFilter.java",238,1,67,100,67,68,1,2,1,neg
File,"NAKACK.java",1338,7,78,316,137,329,12,26,5,neg
File,"NAKACKMBean.java",35,1,31,34,0,0,0,0,0,neg
File,"NakAckHeader.java",100,1,12,32,12,20,1,4,1,neg
File,"NakReceiverWindow.java",342,2,32,86,39,70,6,14,6,neg
File,"NakReceiverWindow.java",500,2,30,84,44,104,5,17,5,neg
File,"NakReceiverWindowTest.java",464,2,39,87,39,52,1,3,1,neg
File,"NamePasswordCallbackHandler.java",44,1,3,23,5,7,3,5,2,neg
File,"NamedPasswordSecret.java",114,1,15,39,17,22,3,4,2,neg
File,"NamedPasswordSecretTest.java",152,1,19,45,19,19,1,1,0,neg
File,"NamingContextListener.java",852,1,27,221,37,209,7,36,4,neg
File,"NativeLinkable.java",21,2,5,19,2,2,1,1,0,neg
File,"NativeLinkables.java",177,5,12,84,14,25,3,4,2,neg
File,"NativeLinkablesTest.java",268,2,12,94,12,12,1,1,0,neg
File,"NativeTestable.java",10,1,2,9,0,0,0,0,0,neg
File,"NativesGenerator.java",1067,1,29,129,45,267,8,66,6,neg
File,"NdkCxxPlatformTest.java",231,2,3,95,5,13,1,5,3,neg
File,"NdkLibraryDescription.java",275,3,10,112,10,25,1,7,3,neg
File,"NdkLibraryDescriptionTest.java",97,2,7,60,7,7,1,1,0,neg
File,"NdkLibraryTest.java",98,1,2,53,2,3,1,2,0,neg
File,"NetClient.java",193,8,29,78,29,41,1,4,2,neg
File,"NettyAsyncHttpProvider.java",1929,23,104,477,184,558,21,74,6,neg
File,"NettyAsyncHttpProvider.java",2035,22,103,529,183,554,21,75,6,neg
File,"NettyResponseFuture.java",379,2,47,129,52,91,4,9,4,neg
File,"NettyWebSocketSessionSupport.java",55,1,4,26,8,8,5,5,1,neg
File,"NiFiWebApiSecurityConfiguration.java",156,1,19,79,19,21,1,3,2,neg
File,"NioBlockingSelector.java",318,6,18,83,36,100,7,22,5,neg
File,"NioEndpoint.java",1230,13,121,321,139,388,8,28,7,neg
File,"NioEndpoint.java",1052,7,92,273,121,295,6,26,7,neg
File,"NioEndpoint.java",1172,13,121,321,139,382,8,27,7,neg
File,"NoSuchBuildTargetException.java",27,1,3,16,3,3,1,1,0,neg
File,"NodeCachingLinkedList.java",88,1,13,28,13,19,1,2,1,neg
File,"NodeInfo.java",89,1,15,42,15,16,1,2,1,neg
File,"NodesListManager.java",353,6,28,124,27,68,1,9,3,neg
File,"NodesPage.java",138,2,5,51,9,18,5,12,3,neg
File,"NotificationLogic.java",115,2,10,57,12,22,3,8,3,neg
File,"NullBackoffStrategy.java",11,1,2,6,2,2,1,1,0,neg
File,"NullPasswordValidator.java",7,1,1,5,1,1,1,1,0,neg
File,"OAuth1Template.java",157,2,21,66,23,31,3,4,3,neg
File,"OAuth1TemplateTest.java",156,2,14,62,14,14,1,1,0,neg
File,"OAuth2AccessTokenSupport.java",182,5,17,79,22,30,4,5,3,neg
File,"OCamlBinaryDescription.java",61,2,4,38,4,5,1,2,1,neg
File,"OCamlLibraryDescription.java",60,2,4,37,4,5,1,2,1,neg
File,"OCamlRuleBuilder.java",484,4,17,178,19,36,3,6,2,neg
File,"OValValidationInterceptor.java",181,2,14,82,16,37,3,7,4,neg
File,"ObjcClientCodegen.java",435,1,32,109,56,88,16,16,3,neg
File,"ObjectCreateRule.java",54,1,5,21,5,10,1,5,2,neg
File,"ObjectDirectoryMapper.java",13,1,7,12,0,0,0,0,0,neg
File,"ObjectMapper.java",1296,4,196,436,210,297,4,7,3,neg
File,"ObjectWriter.java",388,1,45,115,47,92,3,6,3,neg
File,"OpenEntityManagerInViewTests.java",6,1,0,5,0,0,0,0,0,neg
File,"OpenIdSessionStateCalculator.java",28,1,3,18,3,3,1,1,0,neg
File,"OpenIdSessionStateCalculatorTest.java",34,1,4,23,4,4,1,1,0,neg
File,"OpenSSLContext.java",396,2,17,106,23,82,5,35,4,neg
File,"OpenTypeSupport.java",432,12,43,169,40,61,1,11,2,neg
File,"OrderInterceptor.java",225,3,27,72,31,57,5,14,3,neg
File,"OsgiJolokiaServiceFactoryTest.java",70,2,6,27,6,7,1,2,1,neg
File,"OwnershipPluginConfiguration.java",49,2,7,31,7,8,1,2,0,neg
File,"POJOPropertyBuilder.java",881,13,94,227,163,263,19,27,3,neg
File,"PRFAlgorithm.java",4,1,0,3,0,0,0,0,0,neg
File,"PackageBasedActionConfigBuilder.java",603,3,36,200,53,182,6,22,6,neg
File,"PackageBasedActionConfigBuilder.java",713,4,51,230,75,214,6,31,6,neg
File,"PackageConfig.java",392,2,59,103,84,122,14,24,3,neg
File,"PackedDate.java",69,1,9,27,9,12,1,2,1,neg
File,"PageStoreManager.java",258,3,22,72,30,49,3,5,3,neg
File,"Parameter.java",71,3,20,39,14,18,1,3,0,neg
File,"ParameterAction.java",5,1,1,4,0,0,0,0,0,neg
File,"ParameterizedBeanPropertyRowMapper.java",14,1,2,7,2,2,1,1,0,neg
File,"ParameterizedBeanPropertyRowMapper.java",11,1,1,7,1,1,1,1,0,neg
File,"ParameterizedBeanPropertyRowMapperTests.java",47,1,4,31,4,4,1,1,0,neg
File,"ParameterizedRowMapper.java",5,1,0,4,0,0,0,0,0,neg
File,"ParameterizedSingleColumnRowMapper.java",11,1,1,7,1,1,1,1,0,neg
File,"Parser.java",5639,3,359,652,928,2118,17,98,16,neg
File,"ParserConfig.java",40,1,10,19,10,10,1,1,0,neg
File,"ParserConstants.java",269,1,0,268,0,0,0,0,0,neg
File,"ParserTokenManager.java",2101,1,50,160,519,732,126,255,6,neg
File,"Part.java",15,1,9,14,0,0,0,0,0,neg
File,"Part.java",12,1,1,11,0,0,0,0,0,neg
File,"ParticipantGmsImpl.java",105,1,15,30,18,34,4,7,2,neg
File,"PartitionedRegion.java",7364,25,409,1850,669,1723,13,35,8,neg
File,"PasswordChangeEndpointMockMvcTests.java",122,1,6,61,6,6,1,1,0,neg
File,"PasswordPolicy.java",45,1,9,22,9,9,1,1,0,neg
File,"PasswordResetEndpoints.java",164,2,18,77,26,34,5,5,1,neg
File,"PasswordResetEndpoints.java",166,2,18,79,26,34,5,5,1,neg
File,"PasswordResetEndpoints.java",164,2,18,77,26,34,5,5,1,neg
File,"PasswordResetEndpointsTest.java",103,1,6,52,6,6,1,1,0,neg
File,"PasswordResetEndpointsTest.java",102,1,6,51,6,6,1,1,0,neg
File,"PasswordResetEndpointsTest.java",102,1,6,51,6,6,1,1,0,neg
File,"PasswordTest.java",83,4,6,46,6,6,1,1,1,neg
File,"PasswordValidator.java",6,1,1,5,0,0,0,0,0,neg
