Kind,Name,CountLineCode,CountDeclClass,CountDeclFunction,CountLineCodeDecl,SumEssential,SumCyclomaticStrict,MaxEssential,MaxCyclomaticStrict,MaxNesting,class
File,ce19353f1297c5d3dc59be21a1ead89c0a44907/GenericFileProducer.java,240,1,14,65,23,62,10,26,6,pos
File,a1d523c7f150e56bf06df8b83ed1d416d6c1d3b/TokenValidation.java,415,2,41,114,65,108,6,10,3,pos
File,a1d523c7f150e56bf06df8b83ed1d416d6c1d3b/TokenValidationTest.java,331,1,36,159,36,38,1,3,1,pos
File,a1d523c7f150e56bf06df8b83ed1d416d6c1d3b/UaaTokenServices.java,1009,2,44,424,46,191,3,21,4,pos
File,a1d523c7f150e56bf06df8b83ed1d416d6c1d3b/UaaTokenServicesTests.java,1712,1,96,679,96,106,1,3,2,pos
File,eeff2c312e9d4caa8c9f27b8f740c7529d00524a/XmlFactory.java,486,1,53,143,88,114,25,27,5,pos
File,8a04e80f01350c90f053d71366d5e0c2186fded/URLValidator.java,86,1,6,26,6,16,1,6,2,pos
File,5a711c05ec750f069235597173084c2ee796242/AbstractMarshaller.java,257,2,29,99,27,45,5,5,3,pos
File,5a711c05ec750f069235597173084c2ee796242/CastorUnmarshallerTests.java,192,3,21,88,21,21,1,1,0,pos
File,5a711c05ec750f069235597173084c2ee796242/Jaxb2CollectionHttpMessageConverter.java,161,2,12,65,24,34,6,8,3,pos
File,5a711c05ec750f069235597173084c2ee796242/Jaxb2CollectionHttpMessageConverterTests.java,126,7,14,71,18,18,3,3,1,pos
File,5a711c05ec750f069235597173084c2ee796242/Jaxb2Marshaller.java,685,5,65,229,89,177,7,12,4,pos
File,5a711c05ec750f069235597173084c2ee796242/Jaxb2MarshallerTests.java,308,9,27,131,27,29,1,2,1,pos
File,5a711c05ec750f069235597173084c2ee796242/Jaxb2RootElementHttpMessageConverter.java,118,2,10,54,15,23,4,4,3,pos
File,5a711c05ec750f069235597173084c2ee796242/Jaxb2RootElementHttpMessageConverterTest.java,124,4,10,79,10,10,1,1,0,pos
File,5a711c05ec750f069235597173084c2ee796242/SourceHttpMessageConverter.java,169,4,16,78,23,28,4,5,2,pos
File,5a711c05ec750f069235597173084c2ee796242/SourceHttpMessageConverterTests.java,148,2,13,87,13,13,1,1,0,pos
File,b091934f9e98568b848d0584a1145c8e514cbd21/DelegationTokenKerberosFilter.java,162,5,15,87,15,29,1,5,2,pos
File,b091934f9e98568b848d0584a1145c8e514cbd21/HadoopAuthFilter.java,144,5,14,75,14,26,1,5,2,pos
File,b091934f9e98568b848d0584a1145c8e514cbd21/HadoopAuthPlugin.java,170,4,11,82,13,26,3,9,3,pos
File,b091934f9e98568b848d0584a1145c8e514cbd21/MiniSolrCloudCluster.java,353,1,35,122,41,65,5,8,4,pos
File,dfa40863421d7681fed893b4256666491887e38c/AsyncContextImpl.java,474,4,29,151,29,74,1,9,4,pos
File,dfa40863421d7681fed893b4256666491887e38c/FormAuthenticator.java,441,1,13,127,32,89,13,35,4,pos
File,dfa40863421d7681fed893b4256666491887e38c/StandardHostValve.java,253,1,6,61,19,51,5,16,4,pos
File,7d19340bcdb42f7aae584d9c5003ac4f7ddaee36/XmlConverter.java,711,1,100,316,130,156,6,7,3,pos
File,7d19340bcdb42f7aae584d9c5003ac4f7ddaee36/XsltDTDTest.java,54,2,5,24,5,6,1,2,1,pos
File,8d7d0b7fb5ea4f7447b40131bffc1ec506a6528e/FileUtil.java,1218,1,190,317,253,382,8,11,5,pos
File,8d7d0b7fb5ea4f7447b40131bffc1ec506a6528e/ZipUtil.java,363,1,48,107,52,85,5,7,3,pos
File,a2538ce78f83b7376c48d12d8247600079d789b1/AbstractAjpProcessor.java,659,3,26,161,49,137,12,37,5,pos
File,a2538ce78f83b7376c48d12d8247600079d789b1/AjpAprProcessor.java,261,1,10,53,33,59,10,23,4,pos
File,a2538ce78f83b7376c48d12d8247600079d789b1/AjpNioProcessor.java,277,1,9,62,31,61,10,26,4,pos
File,a2538ce78f83b7376c48d12d8247600079d789b1/AjpProcessor.java,222,1,9,49,24,50,8,27,4,pos
File,150bc791ac3ba40081425dd1c37a053fbb02b339/TestUtf8.java,74,1,6,39,10,10,3,3,2,pos
File,150bc791ac3ba40081425dd1c37a053fbb02b339/Utf8Decoder.java,158,1,4,44,29,37,14,19,5,pos
File,644dfdf96cf82fcd2a2046d93f2b5495f7e94584/DigestAuthenticator.java,186,1,9,80,25,44,7,19,2,pos
File,644dfdf96cf82fcd2a2046d93f2b5495f7e94584/RealmBase.java,823,2,53,203,97,234,21,62,6,pos
File,639e20992a66d7a42fb59c974db91c8a0f730a1e/DigestAuthenticator.java,192,1,10,84,26,45,7,19,2,pos
File,639e20992a66d7a42fb59c974db91c8a0f730a1e/RealmBase.java,832,2,50,226,98,227,21,63,6,pos
File,15857a69e7baf3675804495a5954cd0756ac8364/AbstractUITag.java,235,1,45,98,45,47,1,3,1,pos
File,15857a69e7baf3675804495a5954cd0756ac8364/Component.java,260,1,33,101,36,60,4,5,3,pos
File,15857a69e7baf3675804495a5954cd0756ac8364/ComponentUtils.java,20,1,3,8,5,6,3,3,2,pos
File,15857a69e7baf3675804495a5954cd0756ac8364/ComponentUtilsTest.java,60,2,11,37,11,11,1,1,0,pos
File,f2694a8ed93f1f63f87ce45d0bb638478b426acd/HiddenHttpMethodFilter.java,42,2,4,25,4,7,1,4,2,pos
File,f2694a8ed93f1f63f87ce45d0bb638478b426acd/HiddenHttpMethodFilterTests.java,43,3,4,25,4,4,1,1,0,pos
File,1735d7f55094c3775c7d94e4f8568336dbe1a738/CoyoteAdapter.java,428,1,10,98,32,95,10,24,5,pos
File,1735d7f55094c3775c7d94e4f8568336dbe1a738/UDecoder.java,182,1,13,55,24,66,8,14,3,pos
File,d814d22ade14bafec47c4447a4ba9bff090f05e/XMLTypeValidator.java,44,2,3,26,3,5,1,2,1,pos
File,eda3a79907ed8fcb0387a0496d0cb14332f250e8/ActionServlet.java,585,1,27,177,39,107,5,10,3,pos
File,dffba2ce410ec7e917ad350d3528af4df67bc348/ModalWindow.java,585,8,72,160,69,100,1,16,2,pos
File,f230486ce6707762c1a6e81655d0fac52887906d/TestXPathEntityProcessor.java,251,3,13,81,23,33,3,10,3,pos
File,f230486ce6707762c1a6e81655d0fac52887906d/XMLLoader.java,324,1,7,105,22,69,8,19,5,pos
File,f230486ce6707762c1a6e81655d0fac52887906d/XPathRecordReader.java,366,4,21,108,48,110,7,32,7,pos
File,f230486ce6707762c1a6e81655d0fac52887906d/XmlUpdateRequestHandlerTest.java,131,2,8,59,8,10,1,3,0,pos
File,f230486ce6707762c1a6e81655d0fac52887906d/XsltUpdateRequestHandlerTest.java,67,1,3,37,3,3,1,1,0,pos
File,352306493971e7d5a756d61780d57a76eb1f519a/JakartaMultiPartRequest.java,265,2,27,86,27,72,1,8,4,pos
File,352306493971e7d5a756d61780d57a76eb1f519a/JakartaStreamMultiPartRequest.java,322,2,32,123,37,79,6,7,5,pos
File,352306493971e7d5a756d61780d57a76eb1f519a/MultiPartRequestWrapper.java,136,1,18,47,18,38,1,4,2,pos
File,763a56b45999653ce648a18462b8a826809215b1/MemoryUser.java,133,1,13,42,13,22,1,8,3,pos
File,763a56b45999653ce648a18462b8a826809215b1/MemoryUserDatabase.java,451,4,31,138,33,82,3,16,4,pos
File,763a56b45999653ce648a18462b8a826809215b1/MemoryUserDatabaseMBean.java,198,1,13,93,19,31,3,3,1,pos
File,f20aa38a1de73dd4a0b3a5b30636e8af246cd36/RandomSignerSecretProvider.java,24,1,3,15,3,3,1,1,0,pos
File,f20aa38a1de73dd4a0b3a5b30636e8af246cd36/TestRandomSignerSecretProvider.java,43,1,1,17,1,1,1,1,1,pos
File,f20aa38a1de73dd4a0b3a5b30636e8af246cd36/TestZKSignerSecretProvider.java,204,2,10,72,10,15,1,5,2,pos
File,f20aa38a1de73dd4a0b3a5b30636e8af246cd36/ZKSignerSecretProvider.java,304,3,18,137,18,44,1,7,3,pos
File,ddfddfba6414adbecaff99684ef66eebd3a92e92/BeanDeserializerFactory.java,575,1,21,190,39,125,7,32,5,pos
File,ddfddfba6414adbecaff99684ef66eebd3a92e92/IllegalTypesCheckTest.java,33,2,1,10,1,2,1,2,1,pos
File,593a2447e6ebe465585cfa07e93b5635dffa1c70/ChunkedInputFilter.java,287,1,14,71,26,78,10,29,4,pos
File,28badf7ef60ac3e7ef151cd8e8ec010b8479226/SubTypeValidator.java,66,1,3,21,10,13,8,11,4,pos
File,8fcdb1aa3deb892691b44bdf57e8d780da09e2a4/FileTransfer.java,759,11,32,230,49,151,8,34,7,pos
File,acdbe8c213576792dd95d87315bcc181ea61b57f/FederationAuthenticationEntryPoint.java,89,1,6,49,6,12,1,7,3,pos
File,acdbe8c213576792dd95d87315bcc181ea61b57f/FederationAuthenticationFilter.java,152,1,10,72,16,29,5,9,4,pos
File,f5cfb2a1869d1a52930cbd3138278a6e2c1b22e6/CorruptedFileTest.java,610,8,24,213,37,85,5,11,4,pos
File,f5cfb2a1869d1a52930cbd3138278a6e2c1b22e6/DedicatedClusterSnapshotRestoreTests.java,779,21,49,225,54,87,5,13,4,pos
File,f5cfb2a1869d1a52930cbd3138278a6e2c1b22e6/ElasticsearchIntegrationTest.java,1360,14,137,434,134,302,3,22,4,pos
File,f5cfb2a1869d1a52930cbd3138278a6e2c1b22e6/Environment.java,130,1,13,40,20,28,8,9,2,pos
File,f5cfb2a1869d1a52930cbd3138278a6e2c1b22e6/FsRepository.java,53,1,5,32,5,6,1,2,1,pos
File,f5cfb2a1869d1a52930cbd3138278a6e2c1b22e6/IndexRecoveryTests.java,486,4,18,159,20,43,3,10,2,pos
File,f5cfb2a1869d1a52930cbd3138278a6e2c1b22e6/IndexWithShadowReplicasTests.java,604,7,20,217,20,40,1,5,3,pos
File,f5cfb2a1869d1a52930cbd3138278a6e2c1b22e6/IndicesOptionsIntegrationTests.java,852,1,49,145,49,60,1,7,3,pos
File,f5cfb2a1869d1a52930cbd3138278a6e2c1b22e6/InternalTestCluster.java,1326,17,136,425,143,295,4,20,6,pos
File,f5cfb2a1869d1a52930cbd3138278a6e2c1b22e6/InternalTestClusterTests.java,95,1,4,55,6,10,3,4,2,pos
File,f5cfb2a1869d1a52930cbd3138278a6e2c1b22e6/MockRepository.java,235,3,28,85,30,51,3,12,4,pos
File,f5cfb2a1869d1a52930cbd3138278a6e2c1b22e6/RepositoriesTests.java,183,1,6,59,8,11,3,3,2,pos
File,f5cfb2a1869d1a52930cbd3138278a6e2c1b22e6/SharedClusterSnapshotRestoreTests.java,1585,9,51,340,56,121,6,12,3,pos
File,f5cfb2a1869d1a52930cbd3138278a6e2c1b22e6/SnapshotBackwardsCompatibilityTest.java,206,1,2,63,2,19,1,10,2,pos
File,4a19f962ebde3f705880b0e8148731d8dac9db2d/LintParser.java,102,1,4,41,8,15,3,7,3,pos
File,4faaca9353e5e3f963c7a674b3ac6a0bd1c3757e/BufferedInputFilter.java,61,1,7,21,7,13,1,3,2,pos
File,4faaca9353e5e3f963c7a674b3ac6a0bd1c3757e/Http11AprProcessor.java,995,1,45,230,90,271,10,61,6,pos
File,4faaca9353e5e3f963c7a674b3ac6a0bd1c3757e/Http11Processor.java,962,2,51,221,93,262,10,50,4,pos
File,d442ff671965c279770b28e37dc63a6ab73c0f0e/EdgeOperation.java,18,1,3,10,2,2,1,1,0,pos
File,8afc5d1757795fde715902067360af5d90f046d/SchemaReader.java,163,1,23,63,27,33,5,5,2,pos
File,d1bc09386405d28d6b0f0a29ce8c3e7efd72d6c7/TesseractOCRConfig.java,321,2,47,94,60,82,4,5,2,pos
File,d1bc09386405d28d6b0f0a29ce8c3e7efd72d6c7/TesseractOCRConfigTest.java,175,1,18,74,18,22,1,3,2,pos
File,d1bc09386405d28d6b0f0a29ce8c3e7efd72d6c7/TikaResource.java,415,7,34,180,41,80,5,14,4,pos
File,d1bc09386405d28d6b0f0a29ce8c3e7efd72d6c7/TikaResourceTest.java,251,1,19,124,19,20,1,2,1,pos
File,3dc13b957b14cec649036e8dd517f0f9cb21fb04/Jenkins.java,2317,28,295,836,382,592,10,18,4,pos
File,3dc13b957b14cec649036e8dd517f0f9cb21fb04/RekeySecretAdminMonitor.java,125,2,15,57,15,24,1,5,2,pos
File,87935af56a27235e9399308ee1fcfb74f8edcefa/ParametersInterceptor.java,230,2,18,88,24,57,4,16,4,pos
File,87935af56a27235e9399308ee1fcfb74f8edcefa/ParametersInterceptorTest.java,444,13,32,184,32,32,1,1,0,pos
File,af1fa39a53c0016e92c1de246807879c16f507d6/DeviceSetControllersCommand.java,97,1,6,49,8,13,3,6,4,pos
File,af1fa39a53c0016e92c1de246807879c16f507d6/XmlConfigParser.java,105,1,8,45,10,14,3,3,2,pos
File,c3351d2e7c3edfee82b9470e9aa1168982296072/FileParameterValue.java,210,5,37,84,41,54,5,6,4,pos
File,c3351d2e7c3edfee82b9470e9aa1168982296072/FilePath.java,1738,68,222,449,294,447,20,23,5,pos
File,8a6a9e1344f5b10ebfa1a189dc3c30d0da2b9d4/IptcAnpaParser.java,580,1,14,166,62,200,30,108,7,pos
File,8ac74c350779921598f9d5edfed39dd35de8842a/AuthenticationProcessingFilter2.java,44,1,4,25,7,7,4,4,1,pos
File,2306f5f7fad7f0157f216f34331238feb0539fa/FreemarkerManager.java,377,1,26,149,30,76,5,12,4,pos
File,e4c13e3c0ee7f06f59d3b43ca6734215ad7d8974/AbstractConfiguredSecurityBuilder.java,208,2,26,83,29,43,3,5,2,pos
File,e4c13e3c0ee7f06f59d3b43ca6734215ad7d8974/AbstractRequestMatcherRegistry.java,63,2,13,32,12,16,1,3,1,pos
File,e4c13e3c0ee7f06f59d3b43ca6734215ad7d8974/AuthorizeRequestsTests.java,171,5,17,81,17,18,1,2,1,pos
File,e4c13e3c0ee7f06f59d3b43ca6734215ad7d8974/ChannelSecurityConfigurer.java,113,3,14,62,14,17,1,3,1,pos
File,e4c13e3c0ee7f06f59d3b43ca6734215ad7d8974/CsrfConfigurer.java,132,2,11,70,11,20,1,5,1,pos
File,e4c13e3c0ee7f06f59d3b43ca6734215ad7d8974/DisableUseExpressionsConfig.java,14,1,1,7,1,1,1,1,0,pos
File,e4c13e3c0ee7f06f59d3b43ca6734215ad7d8974/ExpressionBasedFilterInvocationSecurityMetadataSource.java,83,2,6,46,6,9,1,3,2,pos
File,e4c13e3c0ee7f06f59d3b43ca6734215ad7d8974/ExpressionUrlAuthorizationConfigurer.java,185,3,29,89,29,37,1,5,3,pos
File,e4c13e3c0ee7f06f59d3b43ca6734215ad7d8974/FilterChainBeanDefinitionParser.java,44,1,1,24,1,4,1,4,2,pos
File,e4c13e3c0ee7f06f59d3b43ca6734215ad7d8974/FilterChainMapBeanDefinitionDecorator.java,70,1,2,38,2,7,1,6,3,pos
File,e4c13e3c0ee7f06f59d3b43ca6734215ad7d8974/FilterInvocationSecurityMetadataSourceParser.java,150,1,5,65,7,21,3,9,2,pos
File,e4c13e3c0ee7f06f59d3b43ca6734215ad7d8974/HttpConfigurationBuilder.java,658,1,24,240,30,98,5,26,3,pos
File,e4c13e3c0ee7f06f59d3b43ca6734215ad7d8974/HttpSecurity.java,222,2,38,120,38,41,1,2,1,pos
File,e4c13e3c0ee7f06f59d3b43ca6734215ad7d8974/HttpSecurityBeanDefinitionParser.java,329,3,17,135,17,43,1,9,3,pos
File,e4c13e3c0ee7f06f59d3b43ca6734215ad7d8974/MatcherType.java,38,1,3,20,5,10,1,5,1,pos
File,e4c13e3c0ee7f06f59d3b43ca6734215ad7d8974/UrlAuthorizationConfigurer.java,110,3,18,52,18,20,1,2,1,pos
File,e4c13e3c0ee7f06f59d3b43ca6734215ad7d8974/WebSecurity.java,152,3,17,79,17,23,1,5,1,pos
File,e4c13e3c0ee7f06f59d3b43ca6734215ad7d8974/WebSecurityConfigurerAdapter.java,273,6,25,116,29,42,5,6,4,pos
File,da1a5fe00d79e1840b7e52317933e9eb56e88246/FactoryUtilsTest.java,231,4,25,103,31,35,3,3,2,pos
File,da1a5fe00d79e1840b7e52317933e9eb56e88246/TransformerUtilsTest.java,367,2,19,84,21,51,3,6,2,pos
File,90c898335786211d253c0503453e2f8b93e0d3fe/DOMUtils.java,471,2,43,150,75,139,7,10,3,pos
File,90c898335786211d253c0503453e2f8b93e0d3fe/IdpMetadataWriter.java,128,1,2,44,5,14,4,9,2,pos
File,90c898335786211d253c0503453e2f8b93e0d3fe/MetadataWriter.java,256,1,4,80,8,36,5,13,3,pos
File,90c898335786211d253c0503453e2f8b93e0d3fe/ServiceMetadataWriter.java,157,1,4,62,7,14,4,7,2,pos
File,90c898335786211d253c0503453e2f8b93e0d3fe/SignatureUtils.java,82,1,2,49,2,7,1,6,1,pos
File,90c898335786211d253c0503453e2f8b93e0d3fe/XMLUtils.java,389,1,47,141,55,92,3,5,2,pos
File,aacbc46151ff4ac1ca34ce0899c2a6113071c66e/HtmlSessionInformationsReport.java,212,1,10,40,12,28,3,5,2,pos
File,73a0caf758f9e4916783a205c7e422b4db27905/ClassLoadingAwareObjectInputStream.java,142,1,8,34,34,57,20,32,4,pos
File,73a0caf758f9e4916783a205c7e422b4db27905/StompTestSupport.java,258,2,24,99,24,32,1,4,1,pos
File,73a0caf758f9e4916783a205c7e422b4db27905/XStreamSupport.java,26,1,1,11,1,3,1,3,2,pos
File,73a0caf758f9e4916783a205c7e422b4db27905/XStreamWireFormat.java,6,0,0,6,0,0,0,0,0,pos
File,784fabac7d1586a5614bd4bc8854fd62850dbe26/CertificateChainCleaner.java,77,1,4,31,11,18,5,9,3,pos
File,784fabac7d1586a5614bd4bc8854fd62850dbe26/CertificateChainCleanerTest.java,149,1,9,78,9,11,1,2,1,pos
File,784fabac7d1586a5614bd4bc8854fd62850dbe26/CertificatePinner.java,118,2,12,48,18,30,4,7,2,pos
File,784fabac7d1586a5614bd4bc8854fd62850dbe26/OkHttpClient.java,451,3,69,144,69,106,1,9,2,pos
File,784fabac7d1586a5614bd4bc8854fd62850dbe26/Platform.java,330,5,30,124,56,91,8,18,3,pos
File,44e4fbf1d0f6db295df34601972741d4cf706cbd/SVGParser.java,3385,10,158,588,340,830,49,57,4,pos
File,5eab756eaf4bb397302f00fbd0273f2470009d38/ClientLockoutPolicyRetriever.java,19,1,3,12,3,4,1,2,0,pos
File,5eab756eaf4bb397302f00fbd0273f2470009d38/CommonLoginPolicy.java,64,1,5,29,13,14,4,5,2,pos
File,5eab756eaf4bb397302f00fbd0273f2470009d38/LockoutPolicy.java,43,1,10,17,10,12,1,3,0,pos
File,5eab756eaf4bb397302f00fbd0273f2470009d38/TokenMvcMockTests.java,3096,29,102,1051,102,121,1,6,2,pos
File,89f6a59a740d0a8318640ca6015e9a381c5c6b50/MultipartPortlet.java,182,1,3,73,3,22,1,12,5,pos
File,723ea6a5bc5e7bc49e5ef84273c3b3c164a6a4fd/RealmBase.java,910,2,55,244,117,251,21,63,6,pos
File,b9696ac80bb496b52d05c3884f81b0746d9af9e2/JAXPXPathEvaluator.java,58,1,5,28,7,10,3,3,1,pos
File,b9696ac80bb496b52d05c3884f81b0746d9af9e2/XPathExpression.java,80,2,7,30,10,14,3,4,2,pos
File,b9696ac80bb496b52d05c3884f81b0746d9af9e2/XalanXPathEvaluator.java,58,1,5,28,7,10,3,3,1,pos
File,3ce42a4c75828cb58287c3c7495dde3f5261f12/InvitationsController.java,288,4,21,138,36,41,8,9,2,pos
File,3ce42a4c75828cb58287c3c7495dde3f5261f12/InvitationsControllerTest.java,506,2,33,258,33,33,1,1,0,pos
File,3ce42a4c75828cb58287c3c7495dde3f5261f12/InvitationsIT.java,228,1,10,123,10,18,1,5,2,pos
File,3ce42a4c75828cb58287c3c7495dde3f5261f12/InvitationsServiceMockMvcTests.java,297,1,19,147,19,19,1,1,0,pos
File,3ce42a4c75828cb58287c3c7495dde3f5261f12/LoginMockMvcTests.java,1688,4,127,592,127,133,1,3,1,pos
File,bbf6751bc0d87c4a3aaf21b54e26ce328ab998b/ExpiringCodeStore.java,9,1,4,8,0,0,0,0,0,pos
File,bbf6751bc0d87c4a3aaf21b54e26ce328ab998b/ExpiringCodeStoreTests.java,154,1,16,86,16,21,1,3,2,pos
File,bbf6751bc0d87c4a3aaf21b54e26ce328ab998b/InMemoryExpiringCodeStore.java,47,1,6,22,6,13,1,5,1,pos
File,bbf6751bc0d87c4a3aaf21b54e26ce328ab998b/InvitationsEndpointMockMvcTests.java,329,2,19,198,19,23,1,3,2,pos
File,bbf6751bc0d87c4a3aaf21b54e26ce328ab998b/InvitationsServiceMockMvcTests.java,294,1,19,145,19,19,1,1,0,pos
File,bbf6751bc0d87c4a3aaf21b54e26ce328ab998b/JdbcExpiringCodeStore.java,125,2,11,59,14,24,4,8,3,pos
File,bbf6751bc0d87c4a3aaf21b54e26ce328ab998b/LdapMockMvcTests.java,1151,1,52,350,52,71,1,4,2,pos
File,bbf6751bc0d87c4a3aaf21b54e26ce328ab998b/ScimUserEndpointsMockMvcTests.java,658,4,55,305,57,64,3,4,2,pos
File,190d7c81b7e3ce767514e319630b1bbaf27e6817/DefaultHttpBinding.java,392,1,23,116,32,99,5,17,5,pos
File,190d7c81b7e3ce767514e319630b1bbaf27e6817/HttpComponent.java,234,1,20,79,26,62,4,19,2,pos
File,190d7c81b7e3ce767514e319630b1bbaf27e6817/HttpProducer.java,295,1,13,113,19,72,5,18,5,pos
File,b7cbc53f9cc967cf1a5a9463d8c6fef9ed6ef4f7/PercentCodec.java,75,1,4,24,9,17,6,8,3,pos
File,fed1a1f747a9308e2f65f8dbbff05ce62478ecc0/FileUtil.java,1230,1,191,321,254,384,8,11,5,pos
File,fed1a1f747a9308e2f65f8dbbff05ce62478ecc0/FileUtilTest.java,218,1,22,92,22,23,1,2,1,pos
File,fed1a1f747a9308e2f65f8dbbff05ce62478ecc0/ZipUtil.java,363,1,48,107,52,85,5,7,3,pos
File,936c12a2db262cf471c781f0d3c0d0ad61c35c7/Editor.java,72,1,10,31,10,10,1,1,0,pos
File,936c12a2db262cf471c781f0d3c0d0ad61c35c7/FeedbackUtils.java,133,1,19,33,19,25,1,2,1,pos
File,936c12a2db262cf471c781f0d3c0d0ad61c35c7/WysiwygEditor.java,107,2,14,39,14,16,1,2,1,pos
File,b3570be2f39234e61f99f9a20640756ea71b1b4/PrimitiveTypePermission.java,17,1,3,10,3,6,1,3,0,pos
File,b3570be2f39234e61f99f9a20640756ea71b1b4/SecurityVulnerabilityTest.java,58,2,4,17,4,5,1,2,1,pos
File,b3570be2f39234e61f99f9a20640756ea71b1b4/SunLimitedUnsafeReflectionProvider.java,61,1,5,21,8,9,4,5,1,pos
File,90f8f6242927c5e16da64f38bba9abf3d450a305/BootstrappingFunction.java,129,1,18,62,23,30,4,5,2,pos
File,90f8f6242927c5e16da64f38bba9abf3d450a305/CreateRegionFunction.java,212,1,18,87,20,38,3,11,4,pos
File,90f8f6242927c5e16da64f38bba9abf3d450a305/RegionCreateFunction.java,334,1,8,116,14,73,3,39,2,pos
File,90f8f6242927c5e16da64f38bba9abf3d450a305/RegionSizeFunction.java,39,1,9,26,9,9,1,1,0,pos
File,90f8f6242927c5e16da64f38bba9abf3d450a305/TouchPartitionedRegionEntriesFunction.java,62,1,10,37,10,12,1,3,1,pos
File,90f8f6242927c5e16da64f38bba9abf3d450a305/TouchReplicatedRegionEntriesFunction.java,60,1,10,35,10,12,1,3,1,pos
File,b6b2a367a7976be80a799c6a49fa6c58d778b50e/AbstractProject.java,1372,11,167,468,247,381,13,14,5,pos
File,b6b2a367a7976be80a799c6a49fa6c58d778b50e/BuildTriggerTest.java,82,1,9,33,9,16,1,4,1,pos
File,cfb6e9afbae320a4dd5bdd655154ab9fe5a92c1/DefaultActionMapper.java,350,7,30,103,40,94,6,16,4,pos
File,4f401c09d22c45c94fa97746dc31905e06b19e3/MailBinding.java,525,1,32,158,64,130,9,12,5,pos
File,0314fe7743cb72e469cb395ccaaf2793a2ea0355/B2CConverter.java,116,3,17,45,20,30,4,8,4,pos
File,0314fe7743cb72e469cb395ccaaf2793a2ea0355/ByteChunk.java,480,3,58,135,109,152,5,11,3,pos
File,0314fe7743cb72e469cb395ccaaf2793a2ea0355/Connector.java,540,1,73,162,77,130,3,12,3,pos
File,0314fe7743cb72e469cb395ccaaf2793a2ea0355/Globals.java,81,1,0,78,0,0,0,0,0,pos
File,0314fe7743cb72e469cb395ccaaf2793a2ea0355/MessageBytes.java,481,2,43,92,74,125,8,12,3,pos
File,0314fe7743cb72e469cb395ccaaf2793a2ea0355/Parameters.java,416,1,27,107,41,113,3,18,3,pos
File,0314fe7743cb72e469cb395ccaaf2793a2ea0355/Request.java,1278,1,134,359,195,357,8,23,4,pos
File,0314fe7743cb72e469cb395ccaaf2793a2ea0355/StringCache.java,406,3,25,124,49,94,9,16,6,pos
File,0314fe7743cb72e469cb395ccaaf2793a2ea0355/UDecoder.java,187,1,12,55,23,70,8,17,3,pos
File,d1baf6ba593561f39e2da0a71a8440797005b55/ParseContextConfig.java,88,1,7,46,7,15,1,7,3,pos
File,434e52502528e91e20d2f87cec7732f1e6e554c/Activator.java,33,1,2,18,2,3,1,2,1,pos
File,845eccb6484b43ba02875c71e824db23ae4f20c0/AbstractSAMLCallbackHandler.java,171,2,18,78,20,30,1,9,2,pos
File,845eccb6484b43ba02875c71e824db23ae4f20c0/SAMLSSOResponseValidator.java,233,1,19,66,25,66,7,18,5,pos
File,3dd2fec73e0de1edc1d3eb1c52a01255fdfc84e7/NioEndpoint.java,1127,9,106,303,129,324,6,26,7,pos
File,2d80e6cc6f5b78e159dba3277414e3bfea511dea/GCMBlockCipher.java,424,1,23,88,25,73,3,13,2,pos
File,7e7131939a4361a7cad3e77ab89a8462132c561c/XmlParserHelper.java,98,1,7,49,9,17,3,3,2,pos
File,c70b65c5df0e170a2d34d812b83db0b7bc71ea25/JwtIssuerValidator.java,35,1,2,15,2,4,1,2,1,pos
File,c70b65c5df0e170a2d34d812b83db0b7bc71ea25/JwtIssuerValidatorTests.java,58,1,8,35,8,8,1,1,0,pos
File,790642084c4e0cadd47352054f868cc8397e2c00/Nat128.java,784,1,44,142,66,88,4,4,2,pos
File,790642084c4e0cadd47352054f868cc8397e2c00/Nat160.java,803,1,36,141,51,69,4,4,2,pos
File,790642084c4e0cadd47352054f868cc8397e2c00/Nat192.java,973,1,43,162,65,87,4,4,2,pos
File,790642084c4e0cadd47352054f868cc8397e2c00/Nat224.java,1104,1,39,169,54,71,4,4,2,pos
File,790642084c4e0cadd47352054f868cc8397e2c00/Nat256.java,1306,1,47,192,69,90,4,4,2,pos
File,9385b0ebd277724b167fe1d1456e3c112112be1f/AlgorithmParametersSpi.java,141,1,9,44,9,26,1,6,3,pos
File,9385b0ebd277724b167fe1d1456e3c112112be1f/DH.java,46,2,2,12,2,2,1,1,0,pos
File,9385b0ebd277724b167fe1d1456e3c112112be1f/DHIESTest.java,134,1,5,53,5,9,1,5,1,pos
File,9385b0ebd277724b167fe1d1456e3c112112be1f/EC.java,171,2,2,17,2,3,1,2,1,pos
File,9385b0ebd277724b167fe1d1456e3c112112be1f/ECIESTest.java,162,1,6,58,6,12,1,5,2,pos
File,9385b0ebd277724b167fe1d1456e3c112112be1f/ECIESVectorTest.java,182,1,6,103,6,10,1,3,1,pos
File,9385b0ebd277724b167fe1d1456e3c112112be1f/IESCipher.java,534,14,31,167,39,80,7,14,2,pos
File,9385b0ebd277724b167fe1d1456e3c112112be1f/IESParameterSpec.java,96,1,11,40,11,13,1,3,1,pos
File,9385b0ebd277724b167fe1d1456e3c112112be1f/IESUtil.java,34,1,1,7,5,8,5,8,2,pos
