Name, java:S2039, java:S2384, java:S2658, java:S2755, java:S1148, java:S1444, java:S899, java:S5542, java:S2386, java:S2976, java:S2612, java:S5527, java:S4830, java:S3329, java:S4423, java:S4433, java:S4426, java:S2115, java:S2647, class
cf380df46f9a60074a125cc963c8f166ec6923c5/WsRemoteEndpointImplServer.java, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
81607b4911761dba61c5ca912a1c8444cece9f92/NAKACK.java, 17, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
81607b4911761dba61c5ca912a1c8444cece9f92/NakReceiverWindow.java, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
30c3f6e42c245f2af1bc42fb0621b70a6dbb2138/AUTH.java, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
30c3f6e42c245f2af1bc42fb0621b70a6dbb2138/AckCollector.java, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
30c3f6e42c245f2af1bc42fb0621b70a6dbb2138/AckMcastReceiverWindow.java, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
30c3f6e42c245f2af1bc42fb0621b70a6dbb2138/AckMcastSenderWindow.java, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
30c3f6e42c245f2af1bc42fb0621b70a6dbb2138/AckSenderWindow.java, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
30c3f6e42c245f2af1bc42fb0621b70a6dbb2138/Configurator.java, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
30c3f6e42c245f2af1bc42fb0621b70a6dbb2138/CoordGmsImpl.java, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
30c3f6e42c245f2af1bc42fb0621b70a6dbb2138/Digest.java, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
30c3f6e42c245f2af1bc42fb0621b70a6dbb2138/FC.java, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
30c3f6e42c245f2af1bc42fb0621b70a6dbb2138/FD.java, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
30c3f6e42c245f2af1bc42fb0621b70a6dbb2138/FD_SOCK.java, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
30c3f6e42c245f2af1bc42fb0621b70a6dbb2138/FRAG.java, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
30c3f6e42c245f2af1bc42fb0621b70a6dbb2138/FRAG2.java, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
30c3f6e42c245f2af1bc42fb0621b70a6dbb2138/GMS.java, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
30c3f6e42c245f2af1bc42fb0621b70a6dbb2138/GmsImpl.java, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
30c3f6e42c245f2af1bc42fb0621b70a6dbb2138/HashUtils.java, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
30c3f6e42c245f2af1bc42fb0621b70a6dbb2138/IpAddress.java, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
30c3f6e42c245f2af1bc42fb0621b70a6dbb2138/JoinRsp.java, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
30c3f6e42c245f2af1bc42fb0621b70a6dbb2138/List.java, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
30c3f6e42c245f2af1bc42fb0621b70a6dbb2138/MERGE2.java, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
30c3f6e42c245f2af1bc42fb0621b70a6dbb2138/MergeData.java, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
30c3f6e42c245f2af1bc42fb0621b70a6dbb2138/NakAckHeader.java, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
30c3f6e42c245f2af1bc42fb0621b70a6dbb2138/ProtocolStack.java, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
30c3f6e42c245f2af1bc42fb0621b70a6dbb2138/STABLE.java, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
30c3f6e42c245f2af1bc42fb0621b70a6dbb2138/STATE_TRANSFER.java, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
30c3f6e42c245f2af1bc42fb0621b70a6dbb2138/STATS.java, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
30c3f6e42c245f2af1bc42fb0621b70a6dbb2138/TP.java, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
30c3f6e42c245f2af1bc42fb0621b70a6dbb2138/UDP.java, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
30c3f6e42c245f2af1bc42fb0621b70a6dbb2138/VIEW_SYNC.java, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
fee7c6268fad90f3b878779bda778b73c1a91a73/ResourceFactoryImpl.java, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
e688ca0fd32559d44e6c72daf64d6dda4d545e5f/BaseResourceIT.java, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
288738a25d3b24ee4d1f6dd03ac393c09f0253c0/HostConfig.java, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
db7b4ea76b85c52b59bf0acfe8e39cb7070ff325/FederationProcessorImpl.java, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
db7b4ea76b85c52b59bf0acfe8e39cb7070ff325/Protocol.java, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
9c3a4b7614102c8e120a9736d45902f881f0fd13/Config.java, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
9c3a4b7614102c8e120a9736d45902f881f0fd13/TransactionalState.java, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
bc8bd9e9bb585c6bf5fbecf434fc9c10166609ae/SubversionSCM.java, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
bc8bd9e9bb585c6bf5fbecf434fc9c10166609ae/SubversionSCMSource.java, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
834fcaec193eb11559b353377be9ad979d413d3e/SubversionChangeLogBuilder.java, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
834fcaec193eb11559b353377be9ad979d413d3e/SubversionSCM.java, 7, 3, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
834fcaec193eb11559b353377be9ad979d413d3e/SubversionSCMTest.java, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
be454138597e751b1bef646c60aad2caf57657f1/ConnectionEndpoint.java, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
7aceb5f3fb0402fe613a6b5e775457f07f6bf082/Session_1_0.java, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
4ed6e923cb2033272fcb993978d69e325990a5aa/DiskFileItem.java, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
a90b827bcbed21bb8a149cebdfdd483b3a20d7fe/ForkServer.java, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
033a07cf008dfaf63c2d4bb76bebf184f8b7a338/Content.java, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
033a07cf008dfaf63c2d4bb76bebf184f8b7a338/LiusConfig.java, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
48d26503758cf25e482912137d0157594198ef60/MimeTypesReader.java, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
3bdf69a7d2e119aa722a097d81a99fd63d76be78/ID3v2Frame.java, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
aa9a9dfad7e431145cb1831e2df0ba9aa47824c9/Engine.java, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
07d41d9c49a1d8e435cb0acc7b779e8fd9ef56ad/CxxInferEnhancer.java, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
07d41d9c49a1d8e435cb0acc7b779e8fd9ef56ad/DLibrary.java, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
07d41d9c49a1d8e435cb0acc7b779e8fd9ef56ad/DependencyFileRuleKeyBuilderFactoryTest.java, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
07d41d9c49a1d8e435cb0acc7b779e8fd9ef56ad/InputBasedRuleKeyBuilderFactoryTest.java, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
eb8dd8b52c538abdf36fbfd8de26df5e1dfc3853/AccessControlEndpointTest.java, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
621b87e097381e10d5a80cab5b0624a297728527/NamedPasswordSecretTest.java, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
621b87e097381e10d5a80cab5b0624a297728527/UpdatingASecretTest.java, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
47302ead2f0ede333be1947eab05b2f75ea5f34d/RollingRandomAccessFileManagerHeaderFooterTest.java, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
d51150814672b4d43830a0c890ad6aac27017bfd/NativesGenerator.java, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
d51150814672b4d43830a0c890ad6aac27017bfd/StructsGenerator.java, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
e7e1bf87f39d47e993c16e78a7d8eeece3cc822f/SCMTrigger.java, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
0478efb68130fd434ff83829633d6f3d51e6a569/HudsonTestCase.java, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
e8f6410793b418be3786b38dbe4fddfbb23db4cf/Functions.java, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
e8f6410793b418be3786b38dbe4fddfbb23db4cf/Secret.java, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
6232491965ab654ea9a020c3088421ce2d61705c/AbstractLazyLoadRunMap.java, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
1966fe5325a0fc912e0f276bf9804b027e17ef37/ChartUtil.java, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
c7d000027b75a7aa9d2a42149e40fc5d4d81c0c8/EnvVars.java, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
d1376156221a21695c9f9eee841899d65bbca09e/Maven3Builder.java, 2, 0, 0, 0, 18, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
404384eefe9e5abf65ae68b4b1bf0accf3dff8eb/Jenkins.java, 8, 0, 0, 0, 1, 11, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
8d82be44592b7d2a82cc333b890313f6f90a08b4/MavenModuleSet.java, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
62a295ecf409bef305a308b0dd425590002e2d9f/SCMTrigger.java, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
a19c7936bf00a43d2c8707fca8b9dd32341d550e/QueueTest.java, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
98d143b8ab2835fe277ea98976cee3804497d0ca/Argon2.java, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
98d143b8ab2835fe277ea98976cee3804497d0ca/RegressionTest.java, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
fc33b430e928f00bd7f90d6d8f21207bae876b72/RegressionTest.java, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
a02b5f52528e2ed6073793975f161f71fe566b82/PackedDate.java, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
c4ca2d22aa2e64f157da7129db71e37b31bb7547/ANSSINamedCurves.java, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
c4ca2d22aa2e64f157da7129db71e37b31bb7547/SECNamedCurves.java, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
c4ca2d22aa2e64f157da7129db71e37b31bb7547/TeleTrusTNamedCurves.java, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
c4ca2d22aa2e64f157da7129db71e37b31bb7547/X9ECParameters.java, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
99794431ee231621d31df33c4107a28cfc51757d/TlsClientProtocol.java, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
99794431ee231621d31df33c4107a28cfc51757d/TlsServerProtocol.java, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
e9d5707494e53a90f0236295b1ef964b3aff4c19/XMSSMTPrivateKeyParameters.java, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
e9d5707494e53a90f0236295b1ef964b3aff4c19/XMSSMTTest.java, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
41ee512d6f1cc906faea9e278f25c8f479aee7e4/ColumnFamilyStore.java, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
41ee512d6f1cc906faea9e278f25c8f479aee7e4/Memtable.java, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
41ee512d6f1cc906faea9e278f25c8f479aee7e4/MemtableManager.java, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
41ee512d6f1cc906faea9e278f25c8f479aee7e4/Table.java, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
983d183bb1cc980fefa7f83b8de8db44193fffad/DefaultObjectDirectoryMapper.java, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
983d183bb1cc980fefa7f83b8de8db44193fffad/LdapQueryBuilder.java, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
f16727c20c79e0e52f0bbe4e1c52d727fcad14a5/ColumnAdditionOperation.java, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
f16727c20c79e0e52f0bbe4e1c52d727fcad14a5/ReconDiscardJudgmentsOperation.java, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
f16727c20c79e0e52f0bbe4e1c52d727fcad14a5/ReconJudgeSimilarCellsOperation.java, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
f16727c20c79e0e52f0bbe4e1c52d727fcad14a5/ReconMarkNewTopicsOperation.java, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
f16727c20c79e0e52f0bbe4e1c52d727fcad14a5/ReconMatchBestCandidatesOperation.java, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
f16727c20c79e0e52f0bbe4e1c52d727fcad14a5/ReconMatchSpecificTopicOperation.java, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
f16727c20c79e0e52f0bbe4e1c52d727fcad14a5/ReconOperation.java, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
f16727c20c79e0e52f0bbe4e1c52d727fcad14a5/RowStarOperation.java, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
f16727c20c79e0e52f0bbe4e1c52d727fcad14a5/TextTransformOperation.java, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
fb225c50e2a3ec8f7bf97209b8d00ad0d0af4059/Entity.java, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
eb362a47f50d8abb5dbdc051b600dfefad81e8c3/FileUtil.java, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
f309050356523c675519d188481fd8b0cc044e9e/SafeFile.java, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
f309050356523c675519d188481fd8b0cc044e9e/SafeFileTest.java, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
4ce994dd4fe58a03fa25b0911e5b3a2079b33692/CorsConfig.java, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
4ce994dd4fe58a03fa25b0911e5b3a2079b33692/DiskFileUpload.java, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
4ce994dd4fe58a03fa25b0911e5b3a2079b33692/HttpHelloWorldServerHandler.java, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
4ce994dd4fe58a03fa25b0911e5b3a2079b33692/HttpPostBodyUtil.java, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
4ce994dd4fe58a03fa25b0911e5b3a2079b33692/HttpPostRequestDecoder.java, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
4ce994dd4fe58a03fa25b0911e5b3a2079b33692/HttpPostRequestEncoder.java, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
4ce994dd4fe58a03fa25b0911e5b3a2079b33692/HttpResponseClientHandler.java, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
4ce994dd4fe58a03fa25b0911e5b3a2079b33692/HttpSnoopClient.java, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
4ce994dd4fe58a03fa25b0911e5b3a2079b33692/HttpSnoopClientHandler.java, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
4ce994dd4fe58a03fa25b0911e5b3a2079b33692/HttpSnoopServerHandler.java, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
4ce994dd4fe58a03fa25b0911e5b3a2079b33692/HttpStaticFileServerHandler.java, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
4ce994dd4fe58a03fa25b0911e5b3a2079b33692/HttpUploadClient.java, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
4ce994dd4fe58a03fa25b0911e5b3a2079b33692/HttpUploadClientHandler.java, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
4ce994dd4fe58a03fa25b0911e5b3a2079b33692/HttpUploadServerHandler.java, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
4ce994dd4fe58a03fa25b0911e5b3a2079b33692/SpdyClient.java, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
4ce994dd4fe58a03fa25b0911e5b3a2079b33692/SpdyServerHandler.java, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
4ce994dd4fe58a03fa25b0911e5b3a2079b33692/WebSocketServerHandler.java, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
bc6e29d214b570155ed293afb5aabc93899fc192/BshClassLoader.java, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
bc6e29d214b570155ed293afb5aabc93899fc192/BshClassManager.java, 4, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
bc6e29d214b570155ed293afb5aabc93899fc192/ClassGeneratorImpl.java, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
bc6e29d214b570155ed293afb5aabc93899fc192/ClassGeneratorUtil.java, 21, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
bc6e29d214b570155ed293afb5aabc93899fc192/ClassManagerImpl.java, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
bc6e29d214b570155ed293afb5aabc93899fc192/Interpreter.java, 11, 0, 0, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
bc6e29d214b570155ed293afb5aabc93899fc192/Parser.java, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
bc6e29d214b570155ed293afb5aabc93899fc192/ParserConstants.java, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
bc6e29d214b570155ed293afb5aabc93899fc192/ParserTokenManager.java, 18, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
a4dbe746cf56d8b7ee4b8c9ed7dcd2b99c31ae16/ConnectionPool.java, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
a4dbe746cf56d8b7ee4b8c9ed7dcd2b99c31ae16/InternalConnection.java, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
a4dbe746cf56d8b7ee4b8c9ed7dcd2b99c31ae16/NetClient.java, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
a4dbe746cf56d8b7ee4b8c9ed7dcd2b99c31ae16/RedisConnection.java, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
6391c53e9f47355ced07758ff08879cdcbf49d15/AssignmentManager.java, 4, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
035d882c7b77669c931cf5090bace2e1ce1c5c6c/AsyncRpcClient.java, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
c7ae2a5458c91e5bde1db47915875c3e48ea4115/EipAnnotationProcessor.java, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, neg
