severity	updateDate	comments	line	author	rule	project	effort	message	creationDate	type	tags	component	flows	organization	textRange	debt	key	hash	status
MINOR	2020-07-03T17:57:05+0200		87.0		java:S2384	Prova_Mining_Second_Part	5min	"Return a copy of ""children""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining19/884/471d4b4bb414b7d810e5abd4a0bd6e308f61467f/ConstraintTree.java		default-organization	{startLine=87.0, endLine=87.0, startOffset=9.0, endOffset=17.0}	5min	AXMVa5JykLspzIj1dA9k	8453cc7e5b062839d3905c07a4eed949	OPEN
MINOR	2020-07-03T17:57:05+0200		144.0		java:S2384	Prova_Mining_Second_Part	5min	"Store a copy of ""textFieldNames""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining19/892/a934cc710629894e2e47decaed362bde979e944a/KNearestNeighborClassifier.java		default-organization	{startLine=144.0, endLine=144.0, startOffset=26.0, endOffset=40.0}	5min	AXMVa5JZkLspzIj1dA9g	222c18b5c38a463b8ed0e1d8db20cf75	OPEN
MINOR	2020-07-03T17:57:05+0200		88.0		java:S2384	Prova_Mining_Second_Part	5min	"Store a copy of ""textFieldNames""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining19/892/a934cc710629894e2e47decaed362bde979e944a/SimpleNaiveBayesClassifier.java		default-organization	{startLine=88.0, endLine=88.0, startOffset=26.0, endOffset=40.0}	5min	AXMVa5JjkLspzIj1dA9h	222c18b5c38a463b8ed0e1d8db20cf75	OPEN
MINOR	2020-07-03T17:57:05+0200		76.0		java:S1444	Prova_Mining_Second_Part	20min	"Make this ""public static DEFAULT_ZK_TIMEOUT"" field final"	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining19/893/23c4d03c304a039f18f8cc1d9f1057c0f5b41997/ConfigSetsHandler.java		default-organization	{startLine=76.0, endLine=76.0, startOffset=21.0, endOffset=39.0}	20min	AXMVa5JrkLspzIj1dA9i	69b8df596a27d853d58eb0e06ffb0708	OPEN
MINOR	2020-07-03T17:57:05+0200		281.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""action""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining19/893/23c4d03c304a039f18f8cc1d9f1057c0f5b41997/ConfigSetsHandler.java		default-organization	{startLine=281.0, endLine=281.0, startOffset=20.0, endOffset=26.0}	5min	AXMVa5JrkLspzIj1dA9j	c045e40d916960429c30655b097b7c18	OPEN
MINOR	2020-07-03T17:57:05+0200		60.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""log""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining19/895/f4a599904f0a073184311f53d376e9a1f82cef11/ElectionContext.java		default-organization	{startLine=60.0, endLine=60.0, startOffset=16.0, endOffset=19.0}	5min	AXMVa5KWkLspzIj1dA9t	e70bdb57e7de58cce2258cfa4b91873d	OPEN
MINOR	2020-07-03T17:57:05+0200		61.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""electionPath""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining19/895/f4a599904f0a073184311f53d376e9a1f82cef11/ElectionContext.java		default-organization	{startLine=61.0, endLine=61.0, startOffset=15.0, endOffset=27.0}	5min	AXMVa5KWkLspzIj1dA9u	5ddb05847c32ca821b2fdbc78bbf0f0b	OPEN
MINOR	2020-07-03T17:57:05+0200		62.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""leaderProps""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining19/895/f4a599904f0a073184311f53d376e9a1f82cef11/ElectionContext.java		default-organization	{startLine=62.0, endLine=62.0, startOffset=20.0, endOffset=31.0}	5min	AXMVa5KWkLspzIj1dA9v	42dd50c4e108692bc51b1f8d24979171	OPEN
MINOR	2020-07-03T17:57:05+0200		63.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""id""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining19/895/f4a599904f0a073184311f53d376e9a1f82cef11/ElectionContext.java		default-organization	{startLine=63.0, endLine=63.0, startOffset=15.0, endOffset=17.0}	5min	AXMVa5KWkLspzIj1dA9w	2d0608624d2d2c64be8ff59264bd0bed	OPEN
MINOR	2020-07-03T17:57:05+0200		64.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""leaderPath""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining19/895/f4a599904f0a073184311f53d376e9a1f82cef11/ElectionContext.java		default-organization	{startLine=64.0, endLine=64.0, startOffset=15.0, endOffset=25.0}	5min	AXMVa5KWkLspzIj1dA9x	251b46c6056b7912870f0969536046fb	OPEN
MINOR	2020-07-03T17:57:05+0200		65.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""leaderSeqPath""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining19/895/f4a599904f0a073184311f53d376e9a1f82cef11/ElectionContext.java		default-organization	{startLine=65.0, endLine=65.0, startOffset=18.0, endOffset=31.0}	5min	AXMVa5KWkLspzIj1dA9y	63901eafc86b1004173856d9df4051df	OPEN
MINOR	2020-07-03T17:57:05+0200		58.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""parser""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining19/898/29a72efe2bad3f025f57a264690448dfafff7df7/SolrRequestParserTest.java		default-organization	{startLine=58.0, endLine=58.0, startOffset=28.0, endOffset=34.0}	5min	AXMVa5KnkLspzIj1dA90	71b5bfe7e8eb006f163ec501ada78289	OPEN
MINOR	2020-07-03T17:57:05+0200		61.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""log""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining19/898/29a72efe2bad3f025f57a264690448dfafff7df7/SolrRequestParsers.java		default-organization	{startLine=61.0, endLine=61.0, startOffset=15.0, endOffset=18.0}	5min	AXMVa5KvkLspzIj1dA91	307e6bd0b03f4d6fb2697b1fb55d4e36	OPEN
MINOR	2020-07-03T17:57:05+0200		219.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""pos""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining19/898/29a72efe2bad3f025f57a264690448dfafff7df7/SolrRequestParsers.java		default-organization	{startLine=219.0, endLine=219.0, startOffset=14.0, endOffset=17.0}	5min	AXMVa5KvkLspzIj1dA92	bec7a604e336f37c0cc9a9336799291f	OPEN
MINOR	2020-07-03T17:57:05+0200		582.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""multipart""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining19/898/29a72efe2bad3f025f57a264690448dfafff7df7/SolrRequestParsers.java		default-organization	{startLine=582.0, endLine=582.0, startOffset=25.0, endOffset=34.0}	5min	AXMVa5KvkLspzIj1dA93	b2dcd55bc46cebcad5c551d53929d052	OPEN
MINOR	2020-07-03T17:57:05+0200		583.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""raw""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining19/898/29a72efe2bad3f025f57a264690448dfafff7df7/SolrRequestParsers.java		default-organization	{startLine=583.0, endLine=583.0, startOffset=19.0, endOffset=22.0}	5min	AXMVa5KvkLspzIj1dA94	e500aa442ce166f0c4b90fb7cb6ae347	OPEN
MINOR	2020-07-03T17:57:05+0200		584.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""formdata""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining19/898/29a72efe2bad3f025f57a264690448dfafff7df7/SolrRequestParsers.java		default-organization	{startLine=584.0, endLine=584.0, startOffset=24.0, endOffset=32.0}	5min	AXMVa5KvkLspzIj1dA95	77bf6e344e01630e772bb4e1720b248e	OPEN
MINOR	2020-07-03T17:57:05+0200		62.0		java:S1444	Prova_Mining_Second_Part	20min	"Make this ""public static log"" field final"	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining19/899/d2732fd871ed6f230f289b3e413b4c24c2149dad/PeerSync.java		default-organization	{startLine=62.0, endLine=62.0, startOffset=23.0, endOffset=26.0}	20min	AXMVa5LmkLspzIj1dA-T	f3ae2fab98c51dbc576a6388f9c228a9	OPEN
MINOR	2020-07-03T17:57:05+0200		128.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""reportedVersions""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining19/899/d2732fd871ed6f230f289b3e413b4c24c2149dad/PeerSync.java		default-organization	{startLine=128.0, endLine=128.0, startOffset=15.0, endOffset=31.0}	5min	AXMVa5LmkLspzIj1dA-U	f721fde36b56ee71e463954d4c43a6c6	OPEN
MINOR	2020-07-03T17:57:05+0200		129.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""requestedUpdates""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining19/899/d2732fd871ed6f230f289b3e413b4c24c2149dad/PeerSync.java		default-organization	{startLine=129.0, endLine=129.0, startOffset=15.0, endOffset=31.0}	5min	AXMVa5LmkLspzIj1dA-V	e725363588ee129bd1f78e00ce49617e	OPEN
MINOR	2020-07-03T17:57:05+0200		130.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""updateException""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining19/899/d2732fd871ed6f230f289b3e413b4c24c2149dad/PeerSync.java		default-organization	{startLine=130.0, endLine=130.0, startOffset=14.0, endOffset=29.0}	5min	AXMVa5LmkLspzIj1dA-W	965ba5a3d72f5b8654ecccbb71f136ab	OPEN
MINOR	2020-07-03T17:57:05+0200		138.0		java:S2384	Prova_Mining_Second_Part	5min	"Store a copy of ""replicas""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining19/899/d2732fd871ed6f230f289b3e413b4c24c2149dad/PeerSync.java		default-organization	{startLine=138.0, endLine=138.0, startOffset=20.0, endOffset=28.0}	5min	AXMVa5LmkLspzIj1dA-R	477b7ae44797a52d2be732e1297203c6	OPEN
MINOR	2020-07-03T17:57:05+0200		154.0		java:S2384	Prova_Mining_Second_Part	5min	"Store a copy of ""startingVersions""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining19/899/d2732fd871ed6f230f289b3e413b4c24c2149dad/PeerSync.java		default-organization	{startLine=154.0, endLine=154.0, startOffset=28.0, endOffset=44.0}	5min	AXMVa5LmkLspzIj1dA-S	0af1cce760609f405a64c13d5dd22dd7	OPEN
MINOR	2020-07-03T17:57:05+0200		26.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""cellName""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining19/911/861d9e777bc780526f7d9ca25cc0d6573f0dfab8/Reservation.java		default-organization	{startLine=26.0, endLine=26.0, startOffset=17.0, endOffset=25.0}	5min	AXMVa5LckLspzIj1dA-M	e925891245ded5f5da526ca4bb50c0ea	OPEN
MINOR	2020-07-03T17:57:05+0200		27.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""userName""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining19/911/861d9e777bc780526f7d9ca25cc0d6573f0dfab8/Reservation.java		default-organization	{startLine=27.0, endLine=27.0, startOffset=17.0, endOffset=25.0}	5min	AXMVa5LckLspzIj1dA-N	5d5e5dd34077c1840db2d5c96e4b18cc	OPEN
MINOR	2020-07-03T17:57:05+0200		28.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""time""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining19/911/861d9e777bc780526f7d9ca25cc0d6573f0dfab8/Reservation.java		default-organization	{startLine=28.0, endLine=28.0, startOffset=15.0, endOffset=19.0}	5min	AXMVa5LckLspzIj1dA-O	69bb9e84caf809b6ec11cb09e3894817	OPEN
MINOR	2020-07-03T17:57:05+0200		29.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""duration""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining19/911/861d9e777bc780526f7d9ca25cc0d6573f0dfab8/Reservation.java		default-organization	{startLine=29.0, endLine=29.0, startOffset=14.0, endOffset=22.0}	5min	AXMVa5LckLspzIj1dA-P	0490591fbdd24316017f2acaaeb5625f	OPEN
MINOR	2020-07-03T17:57:05+0200		30.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""cellSpec""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining19/911/861d9e777bc780526f7d9ca25cc0d6573f0dfab8/Reservation.java		default-organization	{startLine=30.0, endLine=30.0, startOffset=17.0, endOffset=25.0}	5min	AXMVa5LckLspzIj1dA-Q	23bf37f1849204e92e67bae39c050197	OPEN
MINOR	2020-07-03T17:57:05+0200		64.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""cmdPrefix""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining19/911/861d9e777bc780526f7d9ca25cc0d6573f0dfab8/Warden.java		default-organization	{startLine=64.0, endLine=64.0, startOffset=18.0, endOffset=27.0}	5min	AXMVa5LHkLspzIj1dA-A	78e3e2a5a2a0fa2dda72ac27831f7786	OPEN
MINOR	2020-07-03T17:57:05+0200		65.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""root""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining19/911/861d9e777bc780526f7d9ca25cc0d6573f0dfab8/Warden.java		default-organization	{startLine=65.0, endLine=65.0, startOffset=16.0, endOffset=20.0}	5min	AXMVa5LHkLspzIj1dA-B	54692ce97e0f316de75c9d2774115846	OPEN
MINOR	2020-07-03T17:57:05+0200		344.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""cellName""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining19/911/861d9e777bc780526f7d9ca25cc0d6573f0dfab8/Warden.java		default-organization	{startLine=344.0, endLine=344.0, startOffset=21.0, endOffset=29.0}	5min	AXMVa5LHkLspzIj1dA-C	e925891245ded5f5da526ca4bb50c0ea	OPEN
MINOR	2020-07-03T17:57:05+0200		345.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""hostName""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining19/911/861d9e777bc780526f7d9ca25cc0d6573f0dfab8/Warden.java		default-organization	{startLine=345.0, endLine=345.0, startOffset=21.0, endOffset=29.0}	5min	AXMVa5LHkLspzIj1dA-D	9a61cea5e02596babd6d371b09e1165f	OPEN
MINOR	2020-07-03T17:57:05+0200		346.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""ipPrefix""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining19/911/861d9e777bc780526f7d9ca25cc0d6573f0dfab8/Warden.java		default-organization	{startLine=346.0, endLine=346.0, startOffset=21.0, endOffset=29.0}	5min	AXMVa5LHkLspzIj1dA-E	c37d94f3e668866fb69e0e52524d2668	OPEN
MINOR	2020-07-03T17:57:05+0200		357.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""hostName""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining19/911/861d9e777bc780526f7d9ca25cc0d6573f0dfab8/Warden.java		default-organization	{startLine=357.0, endLine=357.0, startOffset=21.0, endOffset=29.0}	5min	AXMVa5LHkLspzIj1dA-F	9a61cea5e02596babd6d371b09e1165f	OPEN
MINOR	2020-07-03T17:57:05+0200		358.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""load""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining19/911/861d9e777bc780526f7d9ca25cc0d6573f0dfab8/Warden.java		default-organization	{startLine=358.0, endLine=358.0, startOffset=12.0, endOffset=16.0}	5min	AXMVa5LHkLspzIj1dA-G	fbc20319555157708e16e5f7d2b3bd30	OPEN
MINOR	2020-07-03T17:57:05+0200		359.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""cells""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining19/911/861d9e777bc780526f7d9ca25cc0d6573f0dfab8/Warden.java		default-organization	{startLine=359.0, endLine=359.0, startOffset=23.0, endOffset=28.0}	5min	AXMVa5LHkLspzIj1dA-H	10d00b9cd9de4f4a8c115c59e3de1fb2	OPEN
MINOR	2020-07-03T17:57:05+0200		384.0		java:S1148	Prova_Mining_Second_Part	10min	Use a logger to log this exception.	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining19/911/861d9e777bc780526f7d9ca25cc0d6573f0dfab8/Warden.java		default-organization	{startLine=384.0, endLine=384.0, startOffset=26.0, endOffset=41.0}	10min	AXMVa5LHkLspzIj1dA9_	2dc1665d31b37f9aa7408939a0365027	OPEN
MINOR	2020-07-03T17:57:05+0200		40.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""warden""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining19/911/861d9e777bc780526f7d9ca25cc0d6573f0dfab8/WardenServlet.java		default-organization	{startLine=40.0, endLine=40.0, startOffset=18.0, endOffset=24.0}	5min	AXMVa5LPkLspzIj1dA-L	b814b5664e4adb510ce876375bce621f	OPEN
MINOR	2020-07-03T17:57:05+0200		61.0		java:S1148	Prova_Mining_Second_Part	10min	Use a logger to log this exception.	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining19/911/861d9e777bc780526f7d9ca25cc0d6573f0dfab8/WardenServlet.java		default-organization	{startLine=61.0, endLine=61.0, startOffset=14.0, endOffset=29.0}	10min	AXMVa5LPkLspzIj1dA-I	2dc1665d31b37f9aa7408939a0365027	OPEN
MINOR	2020-07-03T17:57:05+0200		124.0		java:S1148	Prova_Mining_Second_Part	10min	Use a logger to log this exception.	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining19/911/861d9e777bc780526f7d9ca25cc0d6573f0dfab8/WardenServlet.java		default-organization	{startLine=124.0, endLine=124.0, startOffset=14.0, endOffset=29.0}	10min	AXMVa5LPkLspzIj1dA-J	2dc1665d31b37f9aa7408939a0365027	OPEN
MINOR	2020-07-03T17:57:05+0200		136.0		java:S1148	Prova_Mining_Second_Part	10min	Use a logger to log this exception.	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining19/911/861d9e777bc780526f7d9ca25cc0d6573f0dfab8/WardenServlet.java		default-organization	{startLine=136.0, endLine=136.0, startOffset=14.0, endOffset=29.0}	10min	AXMVa5LPkLspzIj1dA-K	2dc1665d31b37f9aa7408939a0365027	OPEN
MINOR	2020-07-03T17:57:05+0200		76.0		java:S1148	Prova_Mining_Second_Part	10min	Use a logger to log this exception.	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining19/915/ab7e8b8c20bc2c63cccc0ec73d8023e3d30ff8f7/DispatchClientServerWithMalformedResponseTest.java		default-organization	{startLine=76.0, endLine=76.0, startOffset=19.0, endOffset=34.0}	10min	AXMVa5NjkLspzIj1dA_A	fa31896ede321997dd0bc03a6e788f6c	OPEN
MINOR	2020-07-03T17:57:05+0200		142.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""replyBuffer""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining19/915/ab7e8b8c20bc2c63cccc0ec73d8023e3d30ff8f7/DispatchClientServerWithMalformedResponseTest.java		default-organization	{startLine=142.0, endLine=142.0, startOffset=15.0, endOffset=26.0}	5min	AXMVa5NjkLspzIj1dA_C	1407706c75d488569a7e0f93cb46f490	OPEN
MINOR	2020-07-03T17:57:05+0200		150.0		java:S1148	Prova_Mining_Second_Part	10min	Use a logger to log this exception.	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining19/915/ab7e8b8c20bc2c63cccc0ec73d8023e3d30ff8f7/DispatchClientServerWithMalformedResponseTest.java		default-organization	{startLine=150.0, endLine=150.0, startOffset=18.0, endOffset=33.0}	10min	AXMVa5NjkLspzIj1dA_B	2dc1665d31b37f9aa7408939a0365027	OPEN
MINOR	2020-07-03T17:57:05+0200		985.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""shared""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining19/916/1ce69fd785a56099adc9f1ea28fa59eb9f0340fc/ClientImpl.java		default-organization	{startLine=985.0, endLine=985.0, startOffset=34.0, endOffset=40.0}	5min	AXMVa5L7kLspzIj1dA-Y	a35def2aad79d05080cab2c6fbafcb4d	OPEN
MINOR	2020-07-03T17:57:05+0200		347.0		java:S2384	Prova_Mining_Second_Part	5min	"Store a copy of ""paramInfo""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining19/918/e4c456743a046f37ce9623529635218be7f13e7b/JavaDocProvider.java		default-organization	{startLine=347.0, endLine=347.0, startOffset=29.0, endOffset=38.0}	5min	AXMVa5KQkLspzIj1dA9r	7eb1a8adca1528e2673583c50f0889b9	OPEN
MINOR	2020-07-03T17:57:05+0200		356.0		java:S2384	Prova_Mining_Second_Part	5min	"Return a copy of ""paramInfo""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining19/918/e4c456743a046f37ce9623529635218be7f13e7b/JavaDocProvider.java		default-organization	{startLine=356.0, endLine=356.0, startOffset=19.0, endOffset=28.0}	5min	AXMVa5KQkLspzIj1dA9s	c7ff3e5a7338a9c735678774d9602452	OPEN
MINOR	2020-07-03T17:57:05+0200		123.0		java:S2384	Prova_Mining_Second_Part	5min	"Return a copy of ""schemes""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining19/918/e4c456743a046f37ce9623529635218be7f13e7b/Swagger2Feature.java		default-organization	{startLine=123.0, endLine=123.0, startOffset=15.0, endOffset=22.0}	5min	AXMVa5KLkLspzIj1dA9p	89c75d42216b1efb15049f26908c48dd	OPEN
